# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 2.000000e+01
# lRef        : 1.420000e+00
# Aref        : 7.500000e-01
# CofR        : (7.200000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1             	1.257625e+01	6.335686e+00	6.240561e+00	-1.150040e+00	5.376873e+00	-6.526914e+00	5.951893e+00	4.756243e-02	-2.802236e-02	-1.721944e-01	-1.141196e-01	-5.807487e-02
2             	6.545744e+00	3.280843e+00	3.264901e+00	-4.429879e-01	2.692734e+00	-3.135722e+00	2.914228e+00	7.971270e-03	-1.914092e-02	-7.666672e-02	-5.747428e-02	-1.919244e-02
3             	3.933714e+00	1.974541e+00	1.959173e+00	-2.434243e-01	1.769793e+00	-2.013217e+00	1.891505e+00	7.684215e-03	-4.309002e-03	-2.330269e-02	-1.596035e-02	-7.342342e-03
4             	2.237020e+00	1.110695e+00	1.126325e+00	-9.973582e-02	1.014113e+00	-1.113849e+00	1.063981e+00	-7.815173e-03	5.101082e-03	8.621015e-03	9.411590e-03	-7.905749e-04
5             	1.278573e+00	6.285875e-01	6.499852e-01	-1.455611e-02	5.606951e-01	-5.752512e-01	5.679732e-01	-1.069886e-02	8.301795e-03	1.790499e-02	1.725429e-02	6.506977e-04
6             	8.541196e-01	4.181948e-01	4.359249e-01	3.197206e-03	3.776543e-01	-3.744571e-01	3.760557e-01	-8.865057e-03	7.212749e-03	1.286863e-02	1.364706e-02	-7.784328e-04
7             	6.442302e-01	3.179736e-01	3.262565e-01	-5.729750e-07	2.903927e-01	-2.903933e-01	2.903930e-01	-4.141459e-03	3.143292e-03	3.547762e-03	4.917173e-03	-1.369411e-03
8             	5.610199e-01	2.797702e-01	2.812497e-01	-1.838769e-02	2.545432e-01	-2.729309e-01	2.637370e-01	-7.397696e-04	1.835801e-03	-2.332189e-03	6.697070e-04	-3.001896e-03
9             	4.924979e-01	2.439954e-01	2.485025e-01	-2.607681e-02	2.175602e-01	-2.436370e-01	2.305986e-01	-2.253521e-03	9.329728e-04	8.057761e-04	1.335861e-03	-5.300847e-04
10            	4.735394e-01	2.322864e-01	2.412529e-01	-3.068610e-02	2.080945e-01	-2.387806e-01	2.234376e-01	-4.483238e-03	6.647278e-04	6.728741e-03	4.029098e-03	2.699643e-03
11            	4.503690e-01	2.172314e-01	2.331376e-01	-2.970635e-02	1.927933e-01	-2.224997e-01	2.076465e-01	-7.953107e-03	2.242008e-03	1.417243e-02	9.328223e-03	4.844208e-03
12            	4.527931e-01	2.149194e-01	2.378737e-01	-1.896492e-02	1.966871e-01	-2.156520e-01	2.061695e-01	-1.147719e-02	4.066245e-03	1.981802e-02	1.397526e-02	5.842765e-03
13            	4.493202e-01	2.090207e-01	2.402994e-01	-3.281277e-03	1.962439e-01	-1.995252e-01	1.978846e-01	-1.563933e-02	5.537206e-03	2.623433e-02	1.865437e-02	7.579958e-03
14            	4.513530e-01	2.051558e-01	2.461972e-01	1.704414e-02	1.995511e-01	-1.825070e-01	1.910290e-01	-2.052071e-02	6.637611e-03	3.437241e-02	2.382382e-02	1.054859e-02
15            	4.391078e-01	1.931918e-01	2.459160e-01	2.731599e-02	1.908792e-01	-1.635632e-01	1.772212e-01	-2.636209e-02	6.217759e-03	4.376753e-02	2.810152e-02	1.566601e-02
16            	4.346256e-01	1.839043e-01	2.507214e-01	3.922043e-02	1.891392e-01	-1.499187e-01	1.695290e-01	-3.340856e-02	4.848640e-03	5.619332e-02	3.294530e-02	2.324802e-02
17            	4.268379e-01	1.721682e-01	2.546697e-01	4.204640e-02	1.845244e-01	-1.424780e-01	1.635012e-01	-4.125072e-02	3.388336e-03	7.047433e-02	3.862550e-02	3.184883e-02
18            	4.241843e-01	1.653945e-01	2.587898e-01	4.351619e-02	1.849158e-01	-1.413996e-01	1.631577e-01	-4.669763e-02	2.494684e-03	8.070713e-02	4.284825e-02	3.785888e-02
19            	4.250189e-01	1.628035e-01	2.622155e-01	4.421403e-02	1.892776e-01	-1.450635e-01	1.671706e-01	-4.970599e-02	3.064875e-03	8.706801e-02	4.659888e-02	4.046913e-02
20            	4.232003e-01	1.605816e-01	2.626186e-01	4.081878e-02	1.906813e-01	-1.498625e-01	1.702719e-01	-5.101851e-02	4.877005e-03	9.072784e-02	5.024092e-02	4.048691e-02
21            	4.238963e-01	1.612514e-01	2.626449e-01	4.250014e-02	1.949863e-01	-1.524861e-01	1.737362e-01	-5.069670e-02	7.439767e-03	9.194807e-02	5.341380e-02	3.853427e-02
22            	4.214022e-01	1.616808e-01	2.597214e-01	4.167577e-02	1.953615e-01	-1.536858e-01	1.745237e-01	-4.902034e-02	9.759695e-03	9.046184e-02	5.499061e-02	3.547122e-02
23            	4.164434e-01	1.617003e-01	2.547431e-01	4.300745e-02	1.939448e-01	-1.509373e-01	1.724410e-01	-4.652144e-02	1.150450e-02	8.660055e-02	5.480477e-02	3.179577e-02
24            	4.132926e-01	1.635070e-01	2.497855e-01	4.480024e-02	1.928558e-01	-1.480556e-01	1.704557e-01	-4.313925e-02	1.251652e-02	8.024471e-02	5.263888e-02	2.760583e-02
25            	4.093192e-01	1.660699e-01	2.432493e-01	4.697107e-02	1.914883e-01	-1.445172e-01	1.680027e-01	-3.858970e-02	1.264308e-02	7.150684e-02	4.839650e-02	2.311034e-02
26            	4.052162e-01	1.699280e-01	2.352882e-01	4.883699e-02	1.894522e-01	-1.406153e-01	1.650338e-01	-3.268009e-02	1.208477e-02	6.037134e-02	4.227044e-02	1.810090e-02
27            	4.018378e-01	1.752000e-01	2.266379e-01	5.208639e-02	1.885038e-01	-1.364174e-01	1.624606e-01	-2.571894e-02	1.083474e-02	4.713562e-02	3.440255e-02	1.273307e-02
28            	3.964218e-01	1.794602e-01	2.169616e-01	5.338438e-02	1.854005e-01	-1.320161e-01	1.587083e-01	-1.875070e-02	8.821574e-03	3.309721e-02	2.537018e-02	7.727033e-03
29            	3.938779e-01	1.838648e-01	2.100131e-01	5.682704e-02	1.849578e-01	-1.281307e-01	1.565442e-01	-1.307416e-02	6.586000e-03	2.096350e-02	1.706775e-02	3.895749e-03
30            	3.894614e-01	1.853523e-01	2.041091e-01	5.824452e-02	1.827913e-01	-1.245468e-01	1.536691e-01	-9.378434e-03	4.503016e-03	1.271061e-02	1.085832e-02	1.852290e-03
31            	3.872480e-01	1.862580e-01	2.009901e-01	5.975063e-02	1.820234e-01	-1.222728e-01	1.521481e-01	-7.366057e-03	2.830467e-03	8.493064e-03	7.076999e-03	1.416065e-03
32            	3.868503e-01	1.865759e-01	2.002744e-01	6.060017e-02	1.820109e-01	-1.214107e-01	1.517108e-01	-6.849245e-03	1.706031e-03	7.918262e-03	5.665162e-03	2.253100e-03
33            	3.876270e-01	1.859429e-01	2.016841e-01	6.107306e-02	1.823953e-01	-1.213222e-01	1.518587e-01	-7.870630e-03	1.450123e-03	1.093681e-02	6.918527e-03	4.018282e-03
34            	3.906824e-01	1.855141e-01	2.051683e-01	6.276751e-02	1.844811e-01	-1.217136e-01	1.530973e-01	-9.827076e-03	2.027312e-03	1.609714e-02	1.007588e-02	6.021259e-03
35            	3.938859e-01	1.850528e-01	2.088331e-01	6.483507e-02	1.865344e-01	-1.216993e-01	1.541169e-01	-1.189011e-02	3.112081e-03	2.126068e-02	1.374242e-02	7.518261e-03
36            	3.973287e-01	1.852685e-01	2.120602e-01	6.796165e-02	1.889733e-01	-1.210117e-01	1.549925e-01	-1.339582e-02	4.213656e-03	2.488805e-02	1.665768e-02	8.230370e-03
37            	3.996264e-01	1.856503e-01	2.139761e-01	7.117270e-02	1.908450e-01	-1.196723e-01	1.552586e-01	-1.416292e-02	4.900383e-03	2.637958e-02	1.809017e-02	8.289405e-03
38            	4.008018e-01	1.860788e-01	2.147230e-01	7.434994e-02	1.922081e-01	-1.178582e-01	1.550331e-01	-1.432210e-02	4.892340e-03	2.598199e-02	1.788334e-02	8.098657e-03
39            	4.013800e-01	1.868512e-01	2.145289e-01	7.700449e-02	1.930744e-01	-1.160699e-01	1.545721e-01	-1.383883e-02	4.074359e-03	2.382932e-02	1.598902e-02	7.840300e-03
40            	4.015751e-01	1.879305e-01	2.136445e-01	7.931374e-02	1.935330e-01	-1.142192e-01	1.538761e-01	-1.285700e-02	2.444517e-03	2.043261e-02	1.266082e-02	7.771786e-03
41            	4.016629e-01	1.892526e-01	2.124103e-01	8.076159e-02	1.936115e-01	-1.128499e-01	1.532307e-01	-1.157882e-02	4.243487e-04	1.651967e-02	8.684183e-03	7.835486e-03
42            	4.020598e-01	1.907283e-01	2.113315e-01	8.153194e-02	1.937833e-01	-1.122513e-01	1.530173e-01	-1.030159e-02	-1.453878e-03	1.305988e-02	5.076062e-03	7.983819e-03
43            	4.022632e-01	1.920341e-01	2.102291e-01	8.147808e-02	1.936335e-01	-1.121554e-01	1.528944e-01	-9.097467e-03	-2.811045e-03	1.024444e-02	2.311174e-03	7.933264e-03
44            	4.028735e-01	1.933507e-01	2.095228e-01	8.130236e-02	1.936287e-01	-1.123263e-01	1.529775e-01	-8.086048e-03	-3.607614e-03	8.245933e-03	5.153526e-04	7.730580e-03
45            	4.030575e-01	1.942372e-01	2.088203e-01	8.077884e-02	1.931448e-01	-1.123660e-01	1.527554e-01	-7.291580e-03	-3.870474e-03	6.920465e-03	-4.102415e-04	7.330707e-03
46            	4.032338e-01	1.948652e-01	2.083686e-01	8.054838e-02	1.926574e-01	-1.121091e-01	1.523832e-01	-6.751721e-03	-3.744497e-03	6.190907e-03	-6.490436e-04	6.839950e-03
47            	4.030774e-01	1.949702e-01	2.081071e-01	8.035776e-02	1.920309e-01	-1.116732e-01	1.518520e-01	-6.568456e-03	-3.370291e-03	6.085462e-03	-3.275602e-04	6.413023e-03
48            	4.026439e-01	1.946100e-01	2.080339e-01	8.003618e-02	1.913668e-01	-1.113306e-01	1.513487e-01	-6.711962e-03	-2.955106e-03	6.433801e-03	2.617946e-04	6.172006e-03
49            	4.022390e-01	1.940114e-01	2.082276e-01	7.968480e-02	1.908521e-01	-1.111673e-01	1.510097e-01	-7.108078e-03	-2.649944e-03	7.010919e-03	8.555156e-04	6.155404e-03
50            	4.015798e-01	1.931298e-01	2.084500e-01	7.920270e-02	1.902205e-01	-1.110178e-01	1.506192e-01	-7.660085e-03	-2.496481e-03	7.629826e-03	1.318432e-03	6.311395e-03
51            	4.008853e-01	1.921007e-01	2.087846e-01	7.869999e-02	1.895524e-01	-1.108524e-01	1.502024e-01	-8.341937e-03	-2.413602e-03	8.345600e-03	1.759198e-03	6.586402e-03
52            	4.005893e-01	1.912156e-01	2.093737e-01	7.847593e-02	1.892462e-01	-1.107703e-01	1.500082e-01	-9.079034e-03	-2.303813e-03	9.168831e-03	2.280603e-03	6.888228e-03
53            	4.005550e-01	1.904905e-01	2.100645e-01	7.812243e-02	1.890677e-01	-1.109452e-01	1.500065e-01	-9.786973e-03	-2.071626e-03	1.001291e-02	2.934827e-03	7.078079e-03
54            	4.010231e-01	1.901109e-01	2.109121e-01	7.789530e-02	1.892941e-01	-1.113988e-01	1.503465e-01	-1.040060e-02	-1.735494e-03	1.078727e-02	3.658142e-03	7.129129e-03
55            	4.015782e-01	1.899076e-01	2.116706e-01	7.742528e-02	1.895439e-01	-1.121187e-01	1.508313e-01	-1.088151e-02	-1.356167e-03	1.140376e-02	4.345712e-03	7.058046e-03
56            	4.026937e-01	1.900729e-01	2.126208e-01	7.706502e-02	1.901479e-01	-1.130829e-01	1.516154e-01	-1.127393e-02	-1.027988e-03	1.194611e-02	4.945066e-03	7.001041e-03
57            	4.038261e-01	1.903891e-01	2.134370e-01	7.660796e-02	1.906904e-01	-1.140824e-01	1.523864e-01	-1.152397e-02	-7.964583e-04	1.226679e-02	5.336937e-03	6.929853e-03
58            	4.053289e-01	1.909816e-01	2.143473e-01	7.636279e-02	1.914481e-01	-1.150853e-01	1.532667e-01	-1.168287e-02	-6.977485e-04	1.248838e-02	5.546443e-03	6.941940e-03
59            	4.069138e-01	1.917082e-01	2.152056e-01	7.621680e-02	1.921766e-01	-1.159598e-01	1.540682e-01	-1.174869e-02	-7.015052e-04	1.262605e-02	5.611521e-03	7.014532e-03
60            	4.085658e-01	1.925127e-01	2.160531e-01	7.633241e-02	1.930154e-01	-1.166830e-01	1.548492e-01	-1.177020e-02	-7.699963e-04	1.279270e-02	5.626352e-03	7.166345e-03
61            	4.100290e-01	1.932968e-01	2.167322e-01	7.648194e-02	1.937090e-01	-1.172271e-01	1.554681e-01	-1.171771e-02	-8.527252e-04	1.291204e-02	5.603294e-03	7.308745e-03
62            	4.113144e-01	1.940204e-01	2.172940e-01	7.668067e-02	1.943167e-01	-1.176360e-01	1.559763e-01	-1.163677e-02	-9.059406e-04	1.302027e-02	5.604193e-03	7.416074e-03
63            	4.123263e-01	1.946213e-01	2.177051e-01	7.680369e-02	1.946999e-01	-1.178962e-01	1.562980e-01	-1.154191e-02	-8.918271e-04	1.310556e-02	5.660955e-03	7.444609e-03
64            	4.130410e-01	1.950731e-01	2.179679e-01	7.696776e-02	1.949491e-01	-1.179813e-01	1.564652e-01	-1.144738e-02	-7.941769e-04	1.317564e-02	5.793644e-03	7.381998e-03
65            	4.134472e-01	1.953749e-01	2.180722e-01	7.714784e-02	1.950311e-01	-1.178833e-01	1.564572e-01	-1.134864e-02	-6.328549e-04	1.322942e-02	5.981855e-03	7.247565e-03
66            	4.135797e-01	1.955513e-01	2.180285e-01	7.742215e-02	1.950576e-01	-1.176354e-01	1.563465e-01	-1.123860e-02	-4.328875e-04	1.322677e-02	6.180499e-03	7.046274e-03
67            	4.134035e-01	1.956365e-01	2.177669e-01	7.767223e-02	1.949503e-01	-1.172781e-01	1.561142e-01	-1.106520e-02	-2.313284e-04	1.308823e-02	6.312784e-03	6.775441e-03
68            	4.130057e-01	1.956493e-01	2.173564e-01	7.801937e-02	1.948635e-01	-1.168441e-01	1.558538e-01	-1.085351e-02	-5.074548e-05	1.285518e-02	6.376846e-03	6.478337e-03
69            	4.123892e-01	1.956687e-01	2.167204e-01	7.832776e-02	1.946919e-01	-1.163641e-01	1.555280e-01	-1.052585e-02	9.196826e-05	1.240070e-02	6.292319e-03	6.108383e-03
70            	4.116852e-01	1.957262e-01	2.159589e-01	7.868141e-02	1.945518e-01	-1.158704e-01	1.552111e-01	-1.011636e-02	2.094016e-04	1.176582e-02	6.092310e-03	5.673507e-03
71            	4.109100e-01	1.958143e-01	2.150957e-01	7.885568e-02	1.943177e-01	-1.154620e-01	1.548898e-01	-9.640685e-03	3.077538e-04	1.098622e-02	5.800862e-03	5.185354e-03
72            	4.101995e-01	1.959400e-01	2.142595e-01	7.901234e-02	1.941469e-01	-1.151346e-01	1.546408e-01	-9.159725e-03	4.160873e-04	1.016020e-02	5.496188e-03	4.664013e-03
73            	4.096304e-01	1.960766e-01	2.135539e-01	7.899138e-02	1.939770e-01	-1.149856e-01	1.544813e-01	-8.738645e-03	5.375893e-04	9.410563e-03	5.242871e-03	4.167692e-03
74            	4.092617e-01	1.962254e-01	2.130363e-01	7.894793e-02	1.939095e-01	-1.149616e-01	1.544355e-01	-8.405475e-03	6.945116e-04	8.761439e-03	5.075231e-03	3.686208e-03
75            	4.090472e-01	1.963438e-01	2.127035e-01	7.880185e-02	1.938713e-01	-1.150694e-01	1.544704e-01	-8.179863e-03	8.631954e-04	8.276643e-03	5.001517e-03	3.275126e-03
76            	4.090701e-01	1.964280e-01	2.126420e-01	7.869254e-02	1.940073e-01	-1.153147e-01	1.546610e-01	-8.106992e-03	1.014829e-03	8.040689e-03	5.035173e-03	3.005516e-03
77            	4.093013e-01	1.965146e-01	2.127866e-01	7.848118e-02	1.941830e-01	-1.157018e-01	1.549424e-01	-8.136003e-03	1.131198e-03	7.982276e-03	5.122336e-03	2.859940e-03
78            	4.097014e-01	1.965996e-01	2.131018e-01	7.823819e-02	1.944201e-01	-1.161819e-01	1.553010e-01	-8.251119e-03	1.210365e-03	8.105914e-03	5.263322e-03	2.842592e-03
79            	4.101476e-01	1.966936e-01	2.134540e-01	7.783725e-02	1.945859e-01	-1.167486e-01	1.556672e-01	-8.380168e-03	1.274260e-03	8.320254e-03	5.434387e-03	2.885867e-03
80            	4.106305e-01	1.967807e-01	2.138498e-01	7.745566e-02	1.947186e-01	-1.172629e-01	1.559907e-01	-8.534541e-03	1.312598e-03	8.666320e-03	5.645758e-03	3.020563e-03
81            	4.111094e-01	1.969078e-01	2.142016e-01	7.707874e-02	1.947447e-01	-1.176659e-01	1.562053e-01	-8.646938e-03	1.355654e-03	9.015700e-03	5.863505e-03	3.152196e-03
82            	4.115004e-01	1.970351e-01	2.144654e-01	7.684513e-02	1.946863e-01	-1.178412e-01	1.562637e-01	-8.715143e-03	1.411493e-03	9.347955e-03	6.085470e-03	3.262485e-03
83            	4.118442e-01	1.972149e-01	2.146293e-01	7.673450e-02	1.945912e-01	-1.178567e-01	1.562240e-01	-8.707231e-03	1.471785e-03	9.587576e-03	6.265573e-03	3.322003e-03
84            	4.121271e-01	1.973764e-01	2.147508e-01	7.679510e-02	1.944905e-01	-1.176954e-01	1.560929e-01	-8.687207e-03	1.511156e-03	9.829508e-03	6.425910e-03	3.403599e-03
85            	4.123464e-01	1.975813e-01	2.147651e-01	7.698296e-02	1.943964e-01	-1.174134e-01	1.559049e-01	-8.591925e-03	1.532775e-03	9.908399e-03	6.486974e-03	3.421425e-03
86            	4.125456e-01	1.978028e-01	2.147428e-01	7.720638e-02	1.943276e-01	-1.171212e-01	1.557244e-01	-8.469994e-03	1.492187e-03	9.911411e-03	6.447892e-03	3.463519e-03
87            	4.127938e-01	1.980999e-01	2.146939e-01	7.748401e-02	1.943571e-01	-1.168731e-01	1.556151e-01	-8.296975e-03	1.376922e-03	9.763478e-03	6.258660e-03	3.504817e-03
88            	4.130323e-01	1.983996e-01	2.146327e-01	7.775835e-02	1.944238e-01	-1.166654e-01	1.555446e-01	-8.116566e-03	1.173872e-03	9.574619e-03	5.961181e-03	3.613437e-03
89            	4.133562e-01	1.987690e-01	2.145871e-01	7.803198e-02	1.945818e-01	-1.165498e-01	1.555658e-01	-7.909050e-03	9.238244e-04	9.276813e-03	5.562231e-03	3.714582e-03
90            	4.136840e-01	1.990814e-01	2.146026e-01	7.825247e-02	1.947853e-01	-1.165328e-01	1.556590e-01	-7.760643e-03	6.460640e-04	9.088138e-03	5.190133e-03	3.898005e-03
91            	4.141110e-01	1.994003e-01	2.147108e-01	7.838354e-02	1.950259e-01	-1.166424e-01	1.558342e-01	-7.655250e-03	3.860252e-04	8.961114e-03	4.866582e-03	4.094532e-03
92            	4.144535e-01	1.996021e-01	2.148514e-01	7.835957e-02	1.951827e-01	-1.168232e-01	1.560030e-01	-7.624632e-03	1.480749e-04	9.008494e-03	4.652322e-03	4.356172e-03
93            	4.148455e-01	1.997924e-01	2.150531e-01	7.822576e-02	1.953450e-01	-1.171193e-01	1.562322e-01	-7.630379e-03	-4.281987e-05	9.142946e-03	4.528653e-03	4.614293e-03
94            	4.151283e-01	1.999134e-01	2.152148e-01	7.791697e-02	1.953940e-01	-1.174770e-01	1.564355e-01	-7.650692e-03	-1.757579e-04	9.352639e-03	4.500562e-03	4.852078e-03
95            	4.153558e-01	2.000069e-01	2.153489e-01	7.752194e-02	1.953751e-01	-1.178531e-01	1.566141e-01	-7.671010e-03	-2.507998e-04	9.589092e-03	4.543746e-03	5.045346e-03
96            	4.153568e-01	1.999863e-01	2.153705e-01	7.706531e-02	1.952227e-01	-1.181574e-01	1.566900e-01	-7.692099e-03	-2.724633e-04	9.857703e-03	4.656388e-03	5.201315e-03
97            	4.152995e-01	1.999458e-01	2.153537e-01	7.662986e-02	1.950468e-01	-1.184170e-01	1.567319e-01	-7.703936e-03	-2.443999e-04	1.009465e-02	4.802924e-03	5.291723e-03
98            	4.150614e-01	1.997958e-01	2.152656e-01	7.617952e-02	1.947559e-01	-1.185764e-01	1.566662e-01	-7.734931e-03	-1.937443e-04	1.035187e-02	4.982190e-03	5.369678e-03
99            	4.147990e-01	1.996401e-01	2.151589e-01	7.587574e-02	1.945345e-01	-1.186588e-01	1.565966e-01	-7.759364e-03	-1.227301e-04	1.054196e-02	5.148249e-03	5.393709e-03
100           	4.144546e-01	1.993980e-01	2.150566e-01	7.560866e-02	1.942660e-01	-1.186573e-01	1.564616e-01	-7.829330e-03	-7.067091e-05	1.077572e-02	5.317190e-03	5.458532e-03
101           	4.141432e-01	1.991855e-01	2.149577e-01	7.552634e-02	1.940974e-01	-1.185711e-01	1.563343e-01	-7.886092e-03	-3.255412e-05	1.089658e-02	5.415738e-03	5.480846e-03
102           	4.138456e-01	1.989548e-01	2.148908e-01	7.556374e-02	1.939995e-01	-1.184358e-01	1.562176e-01	-7.968026e-03	-4.062569e-05	1.098182e-02	5.450287e-03	5.531538e-03
103           	4.136344e-01	1.987872e-01	2.148472e-01	7.570590e-02	1.939878e-01	-1.182819e-01	1.561349e-01	-8.029970e-03	-8.022858e-05	1.093178e-02	5.385660e-03	5.546117e-03
104           	4.134421e-01	1.986007e-01	2.148414e-01	7.586023e-02	1.939919e-01	-1.181316e-01	1.560617e-01	-8.120357e-03	-1.693767e-04	1.089681e-02	5.279026e-03	5.617779e-03
105           	4.133413e-01	1.984628e-01	2.148785e-01	7.606595e-02	1.940777e-01	-1.180118e-01	1.560448e-01	-8.207830e-03	-2.513757e-04	1.082441e-02	5.160830e-03	5.663581e-03
106           	4.132414e-01	1.982734e-01	2.149680e-01	7.618998e-02	1.941304e-01	-1.179404e-01	1.560354e-01	-8.347327e-03	-3.076723e-04	1.087123e-02	5.127942e-03	5.743287e-03
107           	4.131741e-01	1.980639e-01	2.151102e-01	7.625073e-02	1.941657e-01	-1.179150e-01	1.560403e-01	-8.523173e-03	-3.030111e-04	1.100827e-02	5.201122e-03	5.807144e-03
108           	4.130274e-01	1.977544e-01	2.152730e-01	7.619692e-02	1.941331e-01	-1.179361e-01	1.560346e-01	-8.759268e-03	-2.518657e-04	1.131659e-02	5.406431e-03	5.910162e-03
109           	4.129059e-01	1.974346e-01	2.154713e-01	7.606892e-02	1.940726e-01	-1.180037e-01	1.560381e-01	-9.018360e-03	-1.614384e-04	1.170219e-02	5.689657e-03	6.012533e-03
110           	4.127094e-01	1.970753e-01	2.156341e-01	7.582334e-02	1.939296e-01	-1.181063e-01	1.560180e-01	-9.279418e-03	-4.063490e-05	1.212775e-02	6.023241e-03	6.104511e-03
111           	4.125125e-01	1.967713e-01	2.157412e-01	7.552911e-02	1.937313e-01	-1.182022e-01	1.559668e-01	-9.484922e-03	8.133035e-05	1.247067e-02	6.316664e-03	6.154004e-03
112           	4.122979e-01	1.965109e-01	2.157870e-01	7.521391e-02	1.935391e-01	-1.183252e-01	1.559322e-01	-9.638079e-03	1.702006e-04	1.274459e-02	6.542495e-03	6.202094e-03
113           	4.121692e-01	1.963954e-01	2.157738e-01	7.495604e-02	1.933818e-01	-1.184258e-01	1.559038e-01	-9.689209e-03	2.148114e-04	1.283115e-02	6.630388e-03	6.200765e-03
114           	4.120450e-01	1.963768e-01	2.156682e-01	7.473604e-02	1.932332e-01	-1.184971e-01	1.558651e-01	-9.645728e-03	2.214766e-04	1.274649e-02	6.594719e-03	6.151766e-03
115           	4.119694e-01	1.964781e-01	2.154913e-01	7.461211e-02	1.931121e-01	-1.185000e-01	1.558060e-01	-9.506610e-03	1.946077e-04	1.247399e-02	6.431604e-03	6.042388e-03
116           	4.119203e-01	1.966431e-01	2.152772e-01	7.454528e-02	1.930299e-01	-1.184846e-01	1.557572e-01	-9.317078e-03	1.459535e-04	1.211459e-02	6.203246e-03	5.911339e-03
117           	4.119452e-01	1.968813e-01	2.150639e-01	7.458763e-02	1.930139e-01	-1.184263e-01	1.557201e-01	-9.091318e-03	9.023994e-05	1.167410e-02	5.927289e-03	5.746809e-03
118           	4.119695e-01	1.970718e-01	2.148977e-01	7.459454e-02	1.929844e-01	-1.183898e-01	1.556871e-01	-8.912939e-03	4.174696e-05	1.131688e-02	5.700189e-03	5.616695e-03
119           	4.119893e-01	1.972483e-01	2.147409e-01	7.459089e-02	1.929470e-01	-1.183561e-01	1.556515e-01	-8.746293e-03	7.690013e-06	1.097398e-02	5.494682e-03	5.479302e-03
120           	4.119950e-01	1.973493e-01	2.146457e-01	7.452771e-02	1.928971e-01	-1.183694e-01	1.556333e-01	-8.648181e-03	-1.756760e-05	1.077010e-02	5.367481e-03	5.402617e-03
121           	4.119704e-01	1.974090e-01	2.145615e-01	7.443337e-02	1.928257e-01	-1.183924e-01	1.556091e-01	-8.576246e-03	-2.470096e-05	1.063581e-02	5.293205e-03	5.342607e-03
122           	4.119322e-01	1.974062e-01	2.145261e-01	7.423939e-02	1.926995e-01	-1.184601e-01	1.555798e-01	-8.559938e-03	-2.332118e-05	1.061145e-02	5.282406e-03	5.329048e-03
123           	4.118085e-01	1.973899e-01	2.144187e-01	7.405105e-02	1.925413e-01	-1.184902e-01	1.555157e-01	-8.514384e-03	-1.589065e-05	1.052769e-02	5.247956e-03	5.279737e-03
124           	4.117071e-01	1.973534e-01	2.143536e-01	7.388183e-02	1.924007e-01	-1.185188e-01	1.554597e-01	-8.500123e-03	-3.146381e-05	1.050160e-02	5.219338e-03	5.282266e-03
125           	4.115646e-01	1.973851e-01	2.141795e-01	7.365467e-02	1.922074e-01	-1.185527e-01	1.553801e-01	-8.397188e-03	-6.279333e-05	1.030347e-02	5.088941e-03	5.214527e-03
126           	4.114291e-01	1.973720e-01	2.140570e-01	7.356338e-02	1.920671e-01	-1.185037e-01	1.552854e-01	-8.342503e-03	-9.951294e-05	1.016900e-02	4.984986e-03	5.184012e-03
127           	4.112942e-01	1.974147e-01	2.138796e-01	7.350107e-02	1.919558e-01	-1.184547e-01	1.552053e-01	-8.232452e-03	-1.545982e-04	9.933217e-03	4.812010e-03	5.121207e-03
128           	4.111825e-01	1.974811e-01	2.137014e-01	7.347358e-02	1.918644e-01	-1.183908e-01	1.551276e-01	-8.110122e-03	-2.192479e-04	9.658400e-03	4.609952e-03	5.048448e-03
129           	4.110422e-01	1.975744e-01	2.134678e-01	7.344921e-02	1.917723e-01	-1.183231e-01	1.550477e-01	-7.946724e-03	-2.942318e-04	9.310200e-03	4.360868e-03	4.949332e-03
130           	4.109911e-01	1.976147e-01	2.133764e-01	7.352476e-02	1.917766e-01	-1.182519e-01	1.550142e-01	-7.880870e-03	-3.270731e-04	9.141098e-03	4.243476e-03	4.897622e-03
131           	4.109257e-01	1.976779e-01	2.132478e-01	7.355930e-02	1.917808e-01	-1.182215e-01	1.550012e-01	-7.784975e-03	-3.626557e-04	8.931456e-03	4.103072e-03	4.828384e-03
132           	4.109291e-01	1.977172e-01	2.132119e-01	7.358531e-02	1.918153e-01	-1.182300e-01	1.550226e-01	-7.747347e-03	-3.671531e-04	8.846626e-03	4.056160e-03	4.790466e-03
133           	4.109220e-01	1.977351e-01	2.131870e-01	7.358063e-02	1.918566e-01	-1.182759e-01	1.550663e-01	-7.725957e-03	-3.685701e-04	8.817824e-03	4.040342e-03	4.777482e-03
