# Force and moment coefficients
# dragDir       : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# rollAxis      : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
5549            	-1.87264323e-02	-4.85131705e-02	2.97867382e-02	7.82999087e-01	4.02076907e-01	3.80922180e-01	1.05773637e-02	-3.91499543e-02	-9.36321614e-04	5.64621117e-21	-9.36321614e-04	9.36321614e-04
5550            	-1.87204046e-02	-4.85088705e-02	2.97884659e-02	7.82973365e-01	4.02073917e-01	3.80899447e-01	1.05872349e-02	-3.91486682e-02	-9.36020231e-04	5.64666720e-21	-9.36020231e-04	9.36020231e-04
5551            	-1.87142796e-02	-4.85045664e-02	2.97902868e-02	7.82948531e-01	4.02071077e-01	3.80877454e-01	1.05968113e-02	-3.91474266e-02	-9.35713982e-04	5.64711263e-21	-9.35713982e-04	9.35713982e-04
5552            	-1.87081524e-02	-4.85002585e-02	2.97921061e-02	7.82923647e-01	4.02068251e-01	3.80855396e-01	1.06064275e-02	-3.91461823e-02	-9.35407620e-04	5.64755930e-21	-9.35407620e-04	9.35407620e-04
5553            	-1.87020979e-02	-4.84959505e-02	2.97938526e-02	7.82898032e-01	4.02065337e-01	3.80832695e-01	1.06163212e-02	-3.91449016e-02	-9.35104895e-04	5.64801784e-21	-9.35104895e-04	9.35104895e-04
5554            	-1.86959466e-02	-4.84916389e-02	2.97956923e-02	7.82873312e-01	4.02062573e-01	3.80810739e-01	1.06259168e-02	-3.91436656e-02	-9.34797328e-04	5.64846661e-21	-9.34797328e-04	9.34797328e-04
5555            	-1.86897882e-02	-4.84873250e-02	2.97975368e-02	7.82848618e-01	4.02059833e-01	3.80788784e-01	1.06355244e-02	-3.91424309e-02	-9.34489410e-04	5.64891588e-21	-9.34489410e-04	9.34489410e-04
5556            	-1.86836232e-02	-4.84830093e-02	2.97993861e-02	7.82823954e-01	4.02057119e-01	3.80766836e-01	1.06451417e-02	-3.91411977e-02	-9.34181158e-04	5.64936646e-21	-9.34181158e-04	9.34181158e-04
5557            	-1.86774494e-02	-4.84786924e-02	2.98012429e-02	7.82799353e-01	4.02054434e-01	3.80744919e-01	1.06547574e-02	-3.91399676e-02	-9.33872472e-04	5.64981807e-21	-9.33872472e-04	9.33872472e-04
5558            	-1.86712636e-02	-4.84743746e-02	2.98031110e-02	7.82774856e-01	4.02051784e-01	3.80723072e-01	1.06643563e-02	-3.91387428e-02	-9.33563179e-04	5.65027016e-21	-9.33563179e-04	9.33563179e-04
5559            	-1.86650616e-02	-4.84700561e-02	2.98049945e-02	7.82750505e-01	4.02049176e-01	3.80701329e-01	1.06739234e-02	-3.91375253e-02	-9.33253080e-04	5.65072213e-21	-9.33253080e-04	9.33253080e-04
5560            	-1.86588398e-02	-4.84657366e-02	2.98068967e-02	7.82726333e-01	4.02046614e-01	3.80679718e-01	1.06834480e-02	-3.91363166e-02	-9.32941992e-04	5.65117345e-21	-9.32941992e-04	9.32941992e-04
5561            	-1.86525958e-02	-4.84614157e-02	2.98088199e-02	7.82702356e-01	4.02044103e-01	3.80658253e-01	1.06929246e-02	-3.91351178e-02	-9.32629788e-04	5.65162377e-21	-9.32629788e-04	9.32629788e-04
5562            	-1.86463282e-02	-4.84570930e-02	2.98107648e-02	7.82678578e-01	4.02041642e-01	3.80636936e-01	1.07023531e-02	-3.91339289e-02	-9.32316410e-04	5.65207293e-21	-9.32316410e-04	9.32316410e-04
5563            	-1.86400375e-02	-4.84527683e-02	2.98127308e-02	7.82654991e-01	4.02039233e-01	3.80615758e-01	1.07117373e-02	-3.91327496e-02	-9.32001876e-04	5.65252098e-21	-9.32001876e-04	9.32001876e-04
5564            	-1.86337252e-02	-4.84484416e-02	2.98147165e-02	7.82631581e-01	4.02036873e-01	3.80594708e-01	1.07210828e-02	-3.91315791e-02	-9.31686258e-04	5.65296811e-21	-9.31686258e-04	9.31686258e-04
5565            	-1.86273933e-02	-4.84441133e-02	2.98167200e-02	7.82608333e-01	4.02034562e-01	3.80573771e-01	1.07303955e-02	-3.91304166e-02	-9.31369666e-04	5.65341461e-21	-9.31369666e-04	9.31369666e-04
5566            	-1.86210443e-02	-4.84397838e-02	2.98187395e-02	7.82585233e-01	4.02032296e-01	3.80552937e-01	1.07396797e-02	-3.91292616e-02	-9.31052215e-04	5.65386078e-21	-9.31052215e-04	9.31052215e-04
5567            	-1.86146801e-02	-4.84354538e-02	2.98207737e-02	7.82562275e-01	4.02030075e-01	3.80532200e-01	1.07489379e-02	-3.91281138e-02	-9.30734003e-04	5.65430688e-21	-9.30734003e-04	9.30734003e-04
5568            	-1.86083019e-02	-4.84311238e-02	2.98228219e-02	7.82539457e-01	4.02027899e-01	3.80511558e-01	1.07581703e-02	-3.91269729e-02	-9.30415097e-04	5.65475309e-21	-9.30415097e-04	9.30415097e-04
5569            	-1.86019105e-02	-4.84267944e-02	2.98248839e-02	7.82516782e-01	4.02025767e-01	3.80491016e-01	1.07673756e-02	-3.91258391e-02	-9.30095525e-04	5.65519952e-21	-9.30095525e-04	9.30095525e-04
5570            	-1.85955056e-02	-4.84224656e-02	2.98269600e-02	7.82494256e-01	4.02023680e-01	3.80470577e-01	1.07765516e-02	-3.91247128e-02	-9.29775280e-04	5.65564616e-21	-9.29775280e-04	9.29775280e-04
5571            	-1.85890866e-02	-4.84181376e-02	2.98290510e-02	7.82471887e-01	4.02021639e-01	3.80450247e-01	1.07856959e-02	-3.91235943e-02	-9.29454331e-04	5.65609296e-21	-9.29454331e-04	9.29454331e-04
5572            	-1.85826527e-02	-4.84138103e-02	2.98311576e-02	7.82449680e-01	4.02019646e-01	3.80430033e-01	1.07948064e-02	-3.91224840e-02	-9.29132636e-04	5.65653981e-21	-9.29132636e-04	9.29132636e-04
5573            	-1.85762031e-02	-4.84094836e-02	2.98332805e-02	7.82427641e-01	4.02017702e-01	3.80409939e-01	1.08038817e-02	-3.91213821e-02	-9.28810155e-04	5.65698660e-21	-9.28810155e-04	9.28810155e-04
5574            	-1.85697372e-02	-4.84051573e-02	2.98354201e-02	7.82405774e-01	4.02015808e-01	3.80389966e-01	1.08129212e-02	-3.91202887e-02	-9.28486858e-04	5.65743320e-21	-9.28486858e-04	9.28486858e-04
5575            	-1.85632547e-02	-4.84008314e-02	2.98375767e-02	7.82384081e-01	4.02013965e-01	3.80370116e-01	1.08219249e-02	-3.91192041e-02	-9.28162734e-04	5.65787954e-21	-9.28162734e-04	9.28162734e-04
5576            	-1.85567557e-02	-4.83965059e-02	2.98397503e-02	7.82362562e-01	4.02012174e-01	3.80350388e-01	1.08308933e-02	-3.91181281e-02	-9.27837783e-04	5.65832557e-21	-9.27837783e-04	9.27837783e-04
5577            	-1.85502405e-02	-4.83921811e-02	2.98419406e-02	7.82341217e-01	4.02010435e-01	3.80330782e-01	1.08398268e-02	-3.91170608e-02	-9.27512023e-04	5.65877129e-21	-9.27512023e-04	9.27512023e-04
5578            	-1.85437096e-02	-4.83878570e-02	2.98441475e-02	7.82320045e-01	4.02008748e-01	3.80311297e-01	1.08487259e-02	-3.91160023e-02	-9.27185478e-04	5.65921671e-21	-9.27185478e-04	9.27185478e-04
5579            	-1.85371635e-02	-4.83835341e-02	2.98463706e-02	7.82299046e-01	4.02007114e-01	3.80291932e-01	1.08575909e-02	-3.91149523e-02	-9.26858175e-04	5.65966190e-21	-9.26858175e-04	9.26858175e-04
5580            	-1.85306028e-02	-4.83792124e-02	2.98486097e-02	7.82278221e-01	4.02005532e-01	3.80272689e-01	1.08664220e-02	-3.91139111e-02	-9.26530138e-04	5.66010690e-21	-9.26530138e-04	9.26530138e-04
5581            	-1.85240278e-02	-4.83748923e-02	2.98508646e-02	7.82257569e-01	4.02004004e-01	3.80253566e-01	1.08752188e-02	-3.91128785e-02	-9.26201388e-04	5.66055180e-21	-9.26201388e-04	9.26201388e-04
5582            	-1.85174388e-02	-4.83705740e-02	2.98531352e-02	7.82237092e-01	4.02002528e-01	3.80234565e-01	1.08839813e-02	-3.91118546e-02	-9.25871939e-04	5.66099663e-21	-9.25871939e-04	9.25871939e-04
5583            	-1.85108360e-02	-4.83662576e-02	2.98554216e-02	7.82216791e-01	4.02001105e-01	3.80215687e-01	1.08927091e-02	-3.91108396e-02	-9.25541799e-04	5.66144143e-21	-9.25541799e-04	9.25541799e-04
5584            	-1.85042195e-02	-4.83619431e-02	2.98577237e-02	7.82196668e-01	4.01999736e-01	3.80196932e-01	1.09014017e-02	-3.91098334e-02	-9.25210973e-04	5.66188623e-21	-9.25210973e-04	9.25210973e-04
5585            	-1.84975892e-02	-4.83576308e-02	2.98600416e-02	7.82176723e-01	4.01998421e-01	3.80178303e-01	1.09100590e-02	-3.91088362e-02	-9.24879461e-04	5.66233102e-21	-9.24879461e-04	9.24879461e-04
5586            	-1.84909453e-02	-4.83533207e-02	2.98623753e-02	7.82156960e-01	4.01997161e-01	3.80159799e-01	1.09186807e-02	-3.91078480e-02	-9.24547267e-04	5.66277578e-21	-9.24547267e-04	9.24547267e-04
5587            	-1.84842878e-02	-4.83490128e-02	2.98647250e-02	7.82137378e-01	4.01995956e-01	3.80141423e-01	1.09272666e-02	-3.91068689e-02	-9.24214389e-04	5.66322049e-21	-9.24214389e-04	9.24214389e-04
5588            	-1.84776166e-02	-4.83447074e-02	2.98670907e-02	7.82117981e-01	4.01994807e-01	3.80123174e-01	1.09358164e-02	-3.91058990e-02	-9.23880831e-04	5.66366513e-21	-9.23880831e-04	9.23880831e-04
5589            	-1.84709320e-02	-4.83404044e-02	2.98694724e-02	7.82098769e-01	4.01993715e-01	3.80105054e-01	1.09443302e-02	-3.91049384e-02	-9.23546598e-04	5.66410968e-21	-9.23546598e-04	9.23546598e-04
5590            	-1.84642339e-02	-4.83361041e-02	2.98718702e-02	7.82079743e-01	4.01992679e-01	3.80087064e-01	1.09528077e-02	-3.91039872e-02	-9.23211697e-04	5.66455413e-21	-9.23211697e-04	9.23211697e-04
5591            	-1.84575227e-02	-4.83318066e-02	2.98742839e-02	7.82060905e-01	4.01991701e-01	3.80069204e-01	1.09612487e-02	-3.91030453e-02	-9.22876134e-04	5.66499847e-21	-9.22876134e-04	9.22876134e-04
5592            	-1.84507984e-02	-4.83275120e-02	2.98767136e-02	7.82042257e-01	4.01990782e-01	3.80051475e-01	1.09696533e-02	-3.91021128e-02	-9.22539920e-04	5.66544271e-21	-9.22539920e-04	9.22539920e-04
5593            	-1.84440613e-02	-4.83232205e-02	2.98791593e-02	7.82023798e-01	4.01989920e-01	3.80033878e-01	1.09780211e-02	-3.91011899e-02	-9.22203065e-04	5.66588688e-21	-9.22203065e-04	9.22203065e-04
5594            	-1.84373116e-02	-4.83189323e-02	2.98816207e-02	7.82005530e-01	4.01989117e-01	3.80016413e-01	1.09863522e-02	-3.91002765e-02	-9.21865578e-04	5.66633098e-21	-9.21865578e-04	9.21865578e-04
5595            	-1.84305494e-02	-4.83146474e-02	2.98840980e-02	7.81987455e-01	4.01988374e-01	3.79999081e-01	1.09946464e-02	-3.90993727e-02	-9.21527470e-04	5.66677504e-21	-9.21527470e-04	9.21527470e-04
5596            	-1.84237750e-02	-4.83103661e-02	2.98865911e-02	7.81969572e-01	4.01987689e-01	3.79981882e-01	1.10029035e-02	-3.90984786e-02	-9.21188751e-04	5.66721908e-21	-9.21188751e-04	9.21188751e-04
5597            	-1.84169886e-02	-4.83060884e-02	2.98890998e-02	7.81951883e-01	4.01987065e-01	3.79964818e-01	1.10111235e-02	-3.90975941e-02	-9.20849430e-04	5.66766311e-21	-9.20849430e-04	9.20849430e-04
5598            	-1.84101903e-02	-4.83018146e-02	2.98916243e-02	7.81934389e-01	4.01986501e-01	3.79947888e-01	1.10193063e-02	-3.90967194e-02	-9.20509515e-04	5.66810715e-21	-9.20509515e-04	9.20509515e-04
5599            	-1.84033803e-02	-4.82975447e-02	2.98941644e-02	7.81917090e-01	4.01985997e-01	3.79931093e-01	1.10274517e-02	-3.90958545e-02	-9.20169014e-04	5.66855119e-21	-9.20169014e-04	9.20169014e-04
5600            	-1.83965587e-02	-4.82932788e-02	2.98967201e-02	7.81899989e-01	4.01985554e-01	3.79914435e-01	1.10355596e-02	-3.90949995e-02	-9.19827936e-04	5.66899524e-21	-9.19827936e-04	9.19827936e-04
5601            	-1.83897257e-02	-4.82890172e-02	2.98992915e-02	7.81883087e-01	4.01985173e-01	3.79897913e-01	1.10436299e-02	-3.90941543e-02	-9.19486285e-04	5.66943929e-21	-9.19486285e-04	9.19486285e-04
5602            	-1.83828814e-02	-4.82847599e-02	2.99018785e-02	7.81866384e-01	4.01984854e-01	3.79881530e-01	1.10516624e-02	-3.90933192e-02	-9.19144071e-04	5.66988335e-21	-9.19144071e-04	9.19144071e-04
5603            	-1.83760260e-02	-4.82805071e-02	2.99044811e-02	7.81849882e-01	4.01984598e-01	3.79865284e-01	1.10596569e-02	-3.90924941e-02	-9.18801299e-04	5.67032740e-21	-9.18801299e-04	9.18801299e-04
5604            	-1.83691596e-02	-4.82762588e-02	2.99070993e-02	7.81833581e-01	4.01984404e-01	3.79849177e-01	1.10676134e-02	-3.90916791e-02	-9.18457978e-04	5.67077146e-21	-9.18457978e-04	9.18457978e-04
5605            	-1.83622823e-02	-4.82720154e-02	2.99097331e-02	7.81817484e-01	4.01984274e-01	3.79833211e-01	1.10755316e-02	-3.90908742e-02	-9.18114114e-04	5.67121552e-21	-9.18114114e-04	9.18114114e-04
5606            	-1.83553943e-02	-4.82677767e-02	2.99123824e-02	7.81801592e-01	4.01984207e-01	3.79817384e-01	1.10834116e-02	-3.90900796e-02	-9.17769716e-04	5.67165959e-21	-9.17769716e-04	9.17769716e-04
5607            	-1.83484959e-02	-4.82635431e-02	2.99150473e-02	7.81785904e-01	4.01984205e-01	3.79801699e-01	1.10912530e-02	-3.90892952e-02	-9.17424793e-04	5.67210367e-21	-9.17424793e-04	9.17424793e-04
5608            	-1.83415871e-02	-4.82593147e-02	2.99177276e-02	7.81770423e-01	4.01984267e-01	3.79786156e-01	1.10990559e-02	-3.90885211e-02	-9.17079354e-04	5.67254777e-21	-9.17079354e-04	9.17079354e-04
5609            	-1.83346681e-02	-4.82550915e-02	2.99204234e-02	7.81755149e-01	4.01984395e-01	3.79770754e-01	1.11068202e-02	-3.90877574e-02	-9.16733407e-04	5.67299191e-21	-9.16733407e-04	9.16733407e-04
5610            	-1.83277393e-02	-4.82508738e-02	2.99231345e-02	7.81740083e-01	4.01984587e-01	3.79755496e-01	1.11145457e-02	-3.90870042e-02	-9.16386963e-04	5.67343608e-21	-9.16386963e-04	9.16386963e-04
5611            	-1.83208006e-02	-4.82466616e-02	2.99258610e-02	7.81725227e-01	4.01984846e-01	3.79740381e-01	1.11222324e-02	-3.90862613e-02	-9.16040030e-04	5.67388029e-21	-9.16040030e-04	9.16040030e-04
5612            	-1.83138523e-02	-4.82424552e-02	2.99286028e-02	7.81710580e-01	4.01985170e-01	3.79725410e-01	1.11298801e-02	-3.90855290e-02	-9.15692616e-04	5.67432455e-21	-9.15692616e-04	9.15692616e-04
5613            	-1.83068946e-02	-4.82382546e-02	2.99313599e-02	7.81696145e-01	4.01985561e-01	3.79710584e-01	1.11374888e-02	-3.90848073e-02	-9.15344732e-04	5.67476887e-21	-9.15344732e-04	9.15344732e-04
5614            	-1.82999277e-02	-4.82340600e-02	2.99341323e-02	7.81681922e-01	4.01986020e-01	3.79695903e-01	1.11450584e-02	-3.90840961e-02	-9.14996385e-04	5.67521325e-21	-9.14996385e-04	9.14996385e-04
5615            	-1.82929517e-02	-4.82298715e-02	2.99369198e-02	7.81667913e-01	4.01986545e-01	3.79681368e-01	1.11525887e-02	-3.90833956e-02	-9.14647584e-04	5.67565768e-21	-9.14647584e-04	9.14647584e-04
5616            	-1.82859667e-02	-4.82256892e-02	2.99397225e-02	7.81654117e-01	4.01987138e-01	3.79666979e-01	1.11600797e-02	-3.90827059e-02	-9.14298336e-04	5.67610218e-21	-9.14298336e-04	9.14298336e-04
5617            	-1.82789730e-02	-4.82215134e-02	2.99425404e-02	7.81640537e-01	4.01987800e-01	3.79652738e-01	1.11675312e-02	-3.90820269e-02	-9.13948651e-04	5.67654674e-21	-9.13948651e-04	9.13948651e-04
5618            	-1.82719707e-02	-4.82173441e-02	2.99453733e-02	7.81627174e-01	4.01988530e-01	3.79638644e-01	1.11749432e-02	-3.90813587e-02	-9.13598537e-04	5.67699136e-21	-9.13598537e-04	9.13598537e-04
5619            	-1.82649600e-02	-4.82131814e-02	2.99482214e-02	7.81614028e-01	4.01989329e-01	3.79624698e-01	1.11823155e-02	-3.90807014e-02	-9.13248002e-04	5.67743606e-21	-9.13248002e-04	9.13248002e-04
5620            	-1.82579411e-02	-4.82090256e-02	2.99510844e-02	7.81601100e-01	4.01990198e-01	3.79610902e-01	1.11896481e-02	-3.90800550e-02	-9.12897055e-04	5.67788083e-21	-9.12897055e-04	9.12897055e-04
5621            	-1.82509141e-02	-4.82048766e-02	2.99539625e-02	7.81588391e-01	4.01991137e-01	3.79597255e-01	1.11969409e-02	-3.90794196e-02	-9.12545707e-04	5.67832568e-21	-9.12545707e-04	9.12545707e-04
5622            	-1.82438793e-02	-4.82007348e-02	2.99568555e-02	7.81575903e-01	4.01992145e-01	3.79583758e-01	1.12041938e-02	-3.90787952e-02	-9.12193965e-04	5.67877062e-21	-9.12193965e-04	9.12193965e-04
5623            	-1.82368368e-02	-4.81966002e-02	2.99597634e-02	7.81563636e-01	4.01993225e-01	3.79570411e-01	1.12114067e-02	-3.90781818e-02	-9.11841838e-04	5.67921565e-21	-9.11841838e-04	9.11841838e-04
5624            	-1.82297867e-02	-4.81924729e-02	2.99626862e-02	7.81551591e-01	4.01994375e-01	3.79557216e-01	1.12185796e-02	-3.90775796e-02	-9.11489337e-04	5.67966077e-21	-9.11489337e-04	9.11489337e-04
5625            	-1.82227294e-02	-4.81883532e-02	2.99656238e-02	7.81539769e-01	4.01995597e-01	3.79544172e-01	1.12257123e-02	-3.90769885e-02	-9.11136470e-04	5.68010599e-21	-9.11136470e-04	9.11136470e-04
5626            	-1.82156649e-02	-4.81842410e-02	2.99685761e-02	7.81528171e-01	4.01996891e-01	3.79531281e-01	1.12328049e-02	-3.90764086e-02	-9.10783246e-04	5.68055132e-21	-9.10783246e-04	9.10783246e-04
5627            	-1.82085935e-02	-4.81801367e-02	2.99715432e-02	7.81516798e-01	4.01998256e-01	3.79518542e-01	1.12398571e-02	-3.90758399e-02	-9.10429675e-04	5.68099676e-21	-9.10429675e-04	9.10429675e-04
5628            	-1.82015153e-02	-4.81760402e-02	2.99745249e-02	7.81505651e-01	4.01999694e-01	3.79505956e-01	1.12468691e-02	-3.90752825e-02	-9.10075766e-04	5.68144232e-21	-9.10075766e-04	9.10075766e-04
5629            	-1.81944306e-02	-4.81719518e-02	2.99775212e-02	7.81494730e-01	4.02001206e-01	3.79493524e-01	1.12538406e-02	-3.90747365e-02	-9.09721528e-04	5.68188799e-21	-9.09721528e-04	9.09721528e-04
5630            	-1.81873394e-02	-4.81678716e-02	2.99805321e-02	7.81484037e-01	4.02002790e-01	3.79481247e-01	1.12607717e-02	-3.90742018e-02	-9.09366972e-04	5.68233379e-21	-9.09366972e-04	9.09366972e-04
5631            	-1.81802421e-02	-4.81637997e-02	2.99835575e-02	7.81473572e-01	4.02004448e-01	3.79469124e-01	1.12676622e-02	-3.90736786e-02	-9.09012106e-04	5.68277972e-21	-9.09012106e-04	9.09012106e-04
5632            	-1.81731388e-02	-4.81597362e-02	2.99865974e-02	7.81463337e-01	4.02006181e-01	3.79457156e-01	1.12745122e-02	-3.90731668e-02	-9.08656939e-04	5.68322578e-21	-9.08656939e-04	9.08656939e-04
5633            	-1.81660296e-02	-4.81556814e-02	2.99896518e-02	7.81453332e-01	4.02007987e-01	3.79445344e-01	1.12813215e-02	-3.90726666e-02	-9.08301481e-04	5.68367198e-21	-9.08301481e-04	9.08301481e-04
5634            	-1.81589148e-02	-4.81516353e-02	2.99927205e-02	7.81443557e-01	4.02009869e-01	3.79433689e-01	1.12880901e-02	-3.90721779e-02	-9.07945742e-04	5.68411832e-21	-9.07945742e-04	9.07945742e-04
5635            	-1.81517946e-02	-4.81475981e-02	2.99958035e-02	7.81434015e-01	4.02011826e-01	3.79422190e-01	1.12948180e-02	-3.90717008e-02	-9.07589731e-04	5.68456480e-21	-9.07589731e-04	9.07589731e-04
5636            	-1.81446691e-02	-4.81435699e-02	2.99989007e-02	7.81424706e-01	4.02013858e-01	3.79410848e-01	1.13015050e-02	-3.90712353e-02	-9.07233457e-04	5.68501144e-21	-9.07233457e-04	9.07233457e-04
5637            	-1.81375386e-02	-4.81395508e-02	3.00020122e-02	7.81415630e-01	4.02015966e-01	3.79399664e-01	1.13081511e-02	-3.90707815e-02	-9.06876931e-04	5.68545822e-21	-9.06876931e-04	9.06876931e-04
5638            	-1.81304032e-02	-4.81355411e-02	3.00051378e-02	7.81406789e-01	4.02018151e-01	3.79388638e-01	1.13147564e-02	-3.90703395e-02	-9.06520162e-04	5.68590517e-21	-9.06520162e-04	9.06520162e-04
5639            	-1.81232632e-02	-4.81315408e-02	3.00082776e-02	7.81398183e-01	4.02020412e-01	3.79377771e-01	1.13213207e-02	-3.90699092e-02	-9.06163160e-04	5.68635228e-21	-9.06163160e-04	9.06163160e-04
5640            	-1.81161187e-02	-4.81275500e-02	3.00114313e-02	7.81389813e-01	4.02022751e-01	3.79367063e-01	1.13278439e-02	-3.90694907e-02	-9.05805935e-04	5.68679955e-21	-9.05805935e-04	9.05805935e-04
5641            	-1.81089699e-02	-4.81235690e-02	3.00145991e-02	7.81381680e-01	4.02025166e-01	3.79356514e-01	1.13343262e-02	-3.90690840e-02	-9.05448497e-04	5.68724700e-21	-9.05448497e-04	9.05448497e-04
5642            	-1.81018171e-02	-4.81195978e-02	3.00177807e-02	7.81373785e-01	4.02027660e-01	3.79346125e-01	1.13407673e-02	-3.90686893e-02	-9.05090855e-04	5.68769462e-21	-9.05090855e-04	9.05090855e-04
5643            	-1.80946604e-02	-4.81156366e-02	3.00209762e-02	7.81366129e-01	4.02030232e-01	3.79335897e-01	1.13471673e-02	-3.90683064e-02	-9.04733020e-04	5.68814243e-21	-9.04733020e-04	9.04733020e-04
5644            	-1.80875000e-02	-4.81116856e-02	3.00241856e-02	7.81358711e-01	4.02032882e-01	3.79325830e-01	1.13535262e-02	-3.90679356e-02	-9.04375001e-04	5.68859042e-21	-9.04375001e-04	9.04375001e-04
5645            	-1.80803362e-02	-4.81077448e-02	3.00274086e-02	7.81351534e-01	4.02035611e-01	3.79315923e-01	1.13598438e-02	-3.90675767e-02	-9.04016809e-04	5.68903859e-21	-9.04016809e-04	9.04016809e-04
5646            	-1.80731690e-02	-4.81038144e-02	3.00306454e-02	7.81344598e-01	4.02038419e-01	3.79306179e-01	1.13661202e-02	-3.90672299e-02	-9.03658451e-04	5.68948696e-21	-9.03658451e-04	9.03658451e-04
5647            	-1.80659988e-02	-4.80998946e-02	3.00338958e-02	7.81337904e-01	4.02041307e-01	3.79296597e-01	1.13723552e-02	-3.90668952e-02	-9.03299940e-04	5.68993553e-21	-9.03299940e-04	9.03299940e-04
5648            	-1.80588257e-02	-4.80959854e-02	3.00371598e-02	7.81331452e-01	4.02044275e-01	3.79287177e-01	1.13785490e-02	-3.90665726e-02	-9.02941283e-04	5.69038430e-21	-9.02941283e-04	9.02941283e-04
5649            	-1.80516498e-02	-4.80920871e-02	3.00404373e-02	7.81325244e-01	4.02047323e-01	3.79277921e-01	1.13847013e-02	-3.90662622e-02	-9.02582492e-04	5.69083328e-21	-9.02582492e-04	9.02582492e-04
5650            	-1.80444715e-02	-4.80881997e-02	3.00437282e-02	7.81319280e-01	4.02050452e-01	3.79268828e-01	1.13908123e-02	-3.90659640e-02	-9.02223576e-04	5.69128248e-21	-9.02223576e-04	9.02223576e-04
5651            	-1.80372909e-02	-4.80843235e-02	3.00470326e-02	7.81313560e-01	4.02053662e-01	3.79259898e-01	1.13968817e-02	-3.90656780e-02	-9.01864544e-04	5.69173189e-21	-9.01864544e-04	9.01864544e-04
5652            	-1.80301082e-02	-4.80804584e-02	3.00503503e-02	7.81308087e-01	4.02056953e-01	3.79251134e-01	1.14029097e-02	-3.90654043e-02	-9.01505408e-04	5.69218152e-21	-9.01505408e-04	9.01505408e-04
5653            	-1.80229235e-02	-4.80766048e-02	3.00536813e-02	7.81302860e-01	4.02060326e-01	3.79242534e-01	1.14088962e-02	-3.90651430e-02	-9.01146175e-04	5.69263139e-21	-9.01146175e-04	9.01146175e-04
5654            	-1.80157371e-02	-4.80727626e-02	3.00570255e-02	7.81297881e-01	4.02063781e-01	3.79234099e-01	1.14148411e-02	-3.90648940e-02	-9.00786857e-04	5.69308148e-21	-9.00786857e-04	9.00786857e-04
5655            	-1.80085493e-02	-4.80689321e-02	3.00603828e-02	7.81293149e-01	4.02067319e-01	3.79225830e-01	1.14207444e-02	-3.90646575e-02	-9.00427464e-04	5.69353182e-21	-9.00427464e-04	9.00427464e-04
5656            	-1.80013601e-02	-4.80651134e-02	3.00637533e-02	7.81288666e-01	4.02070939e-01	3.79217727e-01	1.14266060e-02	-3.90644333e-02	-9.00068005e-04	5.69398240e-21	-9.00068005e-04	9.00068005e-04
5657            	-1.79941698e-02	-4.80613066e-02	3.00671367e-02	7.81284433e-01	4.02074643e-01	3.79209790e-01	1.14324261e-02	-3.90642217e-02	-8.99708491e-04	5.69443323e-21	-8.99708491e-04	8.99708491e-04
5658            	-1.79869787e-02	-4.80575118e-02	3.00705332e-02	7.81280450e-01	4.02078430e-01	3.79202021e-01	1.14382044e-02	-3.90640225e-02	-8.99348933e-04	5.69488431e-21	-8.99348933e-04	8.99348933e-04
5659            	-1.79797868e-02	-4.80537293e-02	3.00739425e-02	7.81276718e-01	4.02082300e-01	3.79194418e-01	1.14439411e-02	-3.90638359e-02	-8.98989340e-04	5.69533566e-21	-8.98989340e-04	8.98989340e-04
5660            	-1.79725944e-02	-4.80499591e-02	3.00773647e-02	7.81273238e-01	4.02086255e-01	3.79186983e-01	1.14496361e-02	-3.90636619e-02	-8.98629722e-04	5.69578726e-21	-8.98629722e-04	8.98629722e-04
5661            	-1.79654018e-02	-4.80462014e-02	3.00807996e-02	7.81270011e-01	4.02090295e-01	3.79179716e-01	1.14552893e-02	-3.90635005e-02	-8.98270090e-04	5.69623914e-21	-8.98270090e-04	8.98270090e-04
5662            	-1.79582091e-02	-4.80424563e-02	3.00842473e-02	7.81267036e-01	4.02094419e-01	3.79172617e-01	1.14609008e-02	-3.90633518e-02	-8.97910454e-04	5.69669129e-21	-8.97910454e-04	8.97910454e-04
5663            	-1.79510165e-02	-4.80387240e-02	3.00877075e-02	7.81264315e-01	4.02098628e-01	3.79165687e-01	1.14664705e-02	-3.90632158e-02	-8.97550825e-04	5.69714371e-21	-8.97550825e-04	8.97550825e-04
5664            	-1.79438242e-02	-4.80350046e-02	3.00911804e-02	7.81261849e-01	4.02102923e-01	3.79158926e-01	1.14719984e-02	-3.90630925e-02	-8.97191211e-04	5.69759643e-21	-8.97191211e-04	8.97191211e-04
