# Force and moment coefficients
# dragDir       : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# rollAxis      : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
693             	1.98772811e-02	-4.40204345e-03	2.42793246e-02	2.86813680e-01	1.83608763e-01	1.03204918e-01	4.02019226e-02	-1.43406840e-02	9.93864057e-04	8.29663153e-23	9.93864057e-04	-9.93864057e-04
694             	1.97223345e-02	-4.51123199e-03	2.42335665e-02	2.87447985e-01	1.84061402e-01	1.03386582e-01	4.03374100e-02	-1.43723992e-02	9.86116725e-04	8.30594802e-23	9.86116725e-04	-9.86116725e-04
695             	1.95697540e-02	-4.61920056e-03	2.41889546e-02	2.88081551e-01	1.84508452e-01	1.03573099e-01	4.04676764e-02	-1.44040776e-02	9.78487701e-04	8.34322593e-23	9.78487701e-04	-9.78487701e-04
696             	1.94091743e-02	-4.73007700e-03	2.41392513e-02	2.88693283e-01	1.84951189e-01	1.03742094e-01	4.06045477e-02	-1.44346642e-02	9.70458717e-04	8.40666529e-23	9.70458717e-04	-9.70458717e-04
697             	1.92455891e-02	-4.84189737e-03	2.40874865e-02	2.89293839e-01	1.85388575e-01	1.03905263e-01	4.07416560e-02	-1.44646919e-02	9.62279457e-04	8.54779886e-23	9.62279457e-04	-9.62279457e-04
698             	1.90692869e-02	-4.95883573e-03	2.40281226e-02	2.89869583e-01	1.85823406e-01	1.04046177e-01	4.08886147e-02	-1.44934792e-02	9.53464344e-04	8.58504450e-23	9.53464344e-04	-9.53464344e-04
699             	1.88864051e-02	-5.07841501e-03	2.39648201e-02	2.90432351e-01	1.86254581e-01	1.04177770e-01	4.10384055e-02	-1.45216176e-02	9.44320255e-04	8.59110820e-23	9.44320255e-04	-9.44320255e-04
700             	1.86903166e-02	-5.20347463e-03	2.38937913e-02	2.90972659e-01	1.86683494e-01	1.04289165e-01	4.11971645e-02	-1.45486329e-02	9.34515832e-04	8.48302239e-23	9.34515832e-04	-9.34515832e-04
701             	1.85053563e-02	-5.32470511e-03	2.38300614e-02	2.91547665e-01	1.87110857e-01	1.04436808e-01	4.13370244e-02	-1.45773833e-02	9.25267815e-04	8.37234162e-23	9.25267815e-04	-9.25267815e-04
702             	1.83211463e-02	-5.44670499e-03	2.37678513e-02	2.92145563e-01	1.87536476e-01	1.04609087e-01	4.14636943e-02	-1.46072781e-02	9.16057314e-04	8.15432712e-23	9.16057314e-04	-9.16057314e-04
703             	1.81354537e-02	-5.56873008e-03	2.37041838e-02	2.92729138e-01	1.87952248e-01	1.04776890e-01	4.15876788e-02	-1.46364569e-02	9.06772684e-04	7.95830661e-23	9.06772684e-04	-9.06772684e-04
704             	1.79391714e-02	-5.69361484e-03	2.36327862e-02	2.93264010e-01	1.88353769e-01	1.04910242e-01	4.17217636e-02	-1.46632005e-02	8.96958568e-04	7.78707115e-23	8.96958568e-04	-8.96958568e-04
705             	1.77196097e-02	-5.82543732e-03	2.35450470e-02	2.93704843e-01	1.88735072e-01	1.04969771e-01	4.18826503e-02	-1.46852421e-02	8.85980483e-04	7.61331462e-23	8.85980483e-04	-8.85980483e-04
706             	1.74688003e-02	-5.96680339e-03	2.34356037e-02	2.94024071e-01	1.89092994e-01	1.04931077e-01	4.20809584e-02	-1.47012036e-02	8.73440017e-04	7.40295307e-23	8.73440017e-04	-8.73440017e-04
707             	1.71838717e-02	-6.11875495e-03	2.33026267e-02	2.94213816e-01	1.89427975e-01	1.04785841e-01	4.23210669e-02	-1.47106908e-02	8.59193587e-04	7.12952590e-23	8.59193587e-04	-8.59193587e-04
708             	1.68809358e-02	-6.27617910e-03	2.31571149e-02	2.94332940e-01	1.89749229e-01	1.04583711e-01	4.25827587e-02	-1.47166470e-02	8.44046791e-04	6.79368346e-23	8.44046791e-04	-8.44046791e-04
709             	1.65741101e-02	-6.43478576e-03	2.30088959e-02	2.94436816e-01	1.90065295e-01	1.04371521e-01	4.28468869e-02	-1.47218408e-02	8.28705506e-04	6.39809005e-23	8.28705506e-04	-8.28705506e-04
710             	1.62743832e-02	-6.59133914e-03	2.28657223e-02	2.94570614e-01	1.90383094e-01	1.04187520e-01	4.30977868e-02	-1.47285307e-02	8.13719158e-04	5.95601072e-23	8.13719158e-04	-8.13719158e-04
711             	1.59888207e-02	-6.74370844e-03	2.27325292e-02	2.94762376e-01	1.90707298e-01	1.04055078e-01	4.33261102e-02	-1.47381188e-02	7.99441037e-04	5.50239445e-23	7.99441037e-04	-7.99441037e-04
712             	1.57233818e-02	-6.89021089e-03	2.26135927e-02	2.95038036e-01	1.91041337e-01	1.03996699e-01	4.35223190e-02	-1.47519018e-02	7.86169091e-04	5.06328954e-23	7.86169091e-04	-7.86169091e-04
713             	1.54846932e-02	-7.02882163e-03	2.25135149e-02	2.95423365e-01	1.91389036e-01	1.04034329e-01	4.36773533e-02	-1.47711683e-02	7.74234662e-04	4.67231404e-23	7.74234662e-04	-7.74234662e-04
714             	1.52746715e-02	-7.15883397e-03	2.24335055e-02	2.95923394e-01	1.91751152e-01	1.04172242e-01	4.37894549e-02	-1.47961697e-02	7.63733576e-04	4.35057561e-23	7.63733576e-04	-7.63733576e-04
715             	1.50938483e-02	-7.28083873e-03	2.23746871e-02	2.96555258e-01	1.92133062e-01	1.04422196e-01	4.38554329e-02	-1.48277629e-02	7.54692416e-04	4.05102177e-23	7.54692416e-04	-7.54692416e-04
716             	1.49395030e-02	-7.39413187e-03	2.23336349e-02	2.97277668e-01	1.92524297e-01	1.04753371e-01	4.38854632e-02	-1.48638834e-02	7.46975151e-04	3.85429051e-23	7.46975151e-04	-7.46975151e-04
717             	1.48006943e-02	-7.50183658e-03	2.23025309e-02	2.98043674e-01	1.92917120e-01	1.05126554e-01	4.38952831e-02	-1.49021837e-02	7.40034714e-04	3.73647341e-23	7.40034714e-04	-7.40034714e-04
718             	1.46656304e-02	-7.60746457e-03	2.22730950e-02	2.98805595e-01	1.93304000e-01	1.05501595e-01	4.39012025e-02	-1.49402798e-02	7.33281520e-04	3.65213401e-23	7.33281520e-04	-7.33281520e-04
719             	1.45348851e-02	-7.71088957e-03	2.22457746e-02	2.99566642e-01	1.93686435e-01	1.05880207e-01	4.39031143e-02	-1.49783321e-02	7.26744254e-04	3.57234127e-23	7.26744254e-04	-7.26744254e-04
720             	1.44170248e-02	-7.80959669e-03	2.22266215e-02	3.00362182e-01	1.94071626e-01	1.06290556e-01	4.38905347e-02	-1.50181091e-02	7.20851242e-04	3.49283903e-23	7.20851242e-04	-7.20851242e-04
721             	1.43194212e-02	-7.90162132e-03	2.22210425e-02	3.01226638e-01	1.94465322e-01	1.06761316e-01	4.38520030e-02	-1.50613319e-02	7.15971059e-04	3.39628691e-23	7.15971059e-04	-7.15971059e-04
722             	1.42438433e-02	-7.98640151e-03	2.22302448e-02	3.02166463e-01	1.94867772e-01	1.07298691e-01	4.37845408e-02	-1.51083232e-02	7.12192166e-04	3.28596194e-23	7.12192166e-04	-7.12192166e-04
723             	1.41891103e-02	-8.06467799e-03	2.22537883e-02	3.03184663e-01	1.95279877e-01	1.07904786e-01	4.36875453e-02	-1.51592331e-02	7.09455514e-04	3.17117768e-23	7.09455514e-04	-7.09455514e-04
724             	1.41480627e-02	-8.13876411e-03	2.22868268e-02	3.04255910e-01	1.95696706e-01	1.08559203e-01	4.35687515e-02	-1.52127955e-02	7.07403137e-04	3.01424965e-23	7.07403137e-04	-7.07403137e-04
725             	1.41119648e-02	-8.21201453e-03	2.23239793e-02	3.05359939e-01	1.96115493e-01	1.09244446e-01	4.34355236e-02	-1.52679969e-02	7.05598241e-04	2.78754803e-23	7.05598241e-04	-7.05598241e-04
726             	1.40695390e-02	-8.28753505e-03	2.23570741e-02	3.06446091e-01	1.96526802e-01	1.09919289e-01	4.33037564e-02	-1.53223046e-02	7.03476950e-04	2.47934825e-23	7.03476950e-04	-7.03476950e-04
727             	1.40098717e-02	-8.36864540e-03	2.23785171e-02	3.07471625e-01	1.96924184e-01	1.10547441e-01	4.31883714e-02	-1.53735813e-02	7.00493586e-04	2.10700483e-23	7.00493586e-04	-7.00493586e-04
728             	1.39264599e-02	-8.45586331e-03	2.23823232e-02	3.08381866e-01	1.97298526e-01	1.11083340e-01	4.31075927e-02	-1.54190933e-02	6.96322997e-04	1.63565699e-23	6.96322997e-04	-6.96322997e-04
729             	1.38239621e-02	-8.54779793e-03	2.23717600e-02	3.09195579e-01	1.97654355e-01	1.11541225e-01	4.30565650e-02	-1.54597790e-02	6.91198103e-04	1.18021200e-23	6.91198103e-04	-6.91198103e-04
730             	1.37134948e-02	-8.64028901e-03	2.23537838e-02	3.09940728e-01	1.97995832e-01	1.11944896e-01	4.30254684e-02	-1.54970364e-02	6.85674739e-04	7.59397672e-24	6.85674739e-04	-6.85674739e-04
731             	1.35938122e-02	-8.73418046e-03	2.23279927e-02	3.10621731e-01	1.98323344e-01	1.12298387e-01	4.30124788e-02	-1.55310866e-02	6.79690612e-04	3.69153228e-24	6.79690612e-04	-6.79690612e-04
732             	1.34158298e-02	-8.84371678e-03	2.22595466e-02	3.11032634e-01	1.98602738e-01	1.12429896e-01	4.30864210e-02	-1.55516317e-02	6.70791491e-04	-2.46000514e-24	6.70791491e-04	-6.70791491e-04
733             	1.32657041e-02	-8.94513934e-03	2.22108434e-02	3.11559827e-01	1.98894286e-01	1.12665542e-01	4.31143720e-02	-1.55779914e-02	6.63285203e-04	-4.69295542e-24	6.63285203e-04	-6.63285203e-04
734             	1.31456695e-02	-9.03689256e-03	2.21825621e-02	3.12194546e-01	1.99201208e-01	1.12993339e-01	4.31039344e-02	-1.56097273e-02	6.57283476e-04	-6.14968421e-24	6.57283476e-04	-6.57283476e-04
735             	1.30387191e-02	-9.12559857e-03	2.21643176e-02	3.12899162e-01	1.99519483e-01	1.13379679e-01	4.30699018e-02	-1.56449581e-02	6.51935954e-04	-7.80582222e-24	6.51935954e-04	-6.51935954e-04
736             	1.29516998e-02	-9.20906755e-03	2.21607673e-02	3.13698349e-01	1.99853229e-01	1.13845120e-01	4.30040543e-02	-1.56849174e-02	6.47584990e-04	-9.34181968e-24	6.47584990e-04	-6.47584990e-04
737             	1.28628313e-02	-9.29428585e-03	2.21571171e-02	3.14514030e-01	2.00191300e-01	1.14322730e-01	4.29342846e-02	-1.57257015e-02	6.43141564e-04	-1.11636734e-23	6.43141564e-04	-6.43141564e-04
738             	1.27482463e-02	-9.38666625e-03	2.21349125e-02	3.15215788e-01	2.00507574e-01	1.14708213e-01	4.28996805e-02	-1.57607894e-02	6.37412314e-04	-1.30985094e-23	6.37412314e-04	-6.37412314e-04
739             	1.25433507e-02	-9.50602533e-03	2.20493760e-02	3.15554014e-01	2.00757389e-01	1.14796624e-01	4.29803827e-02	-1.57777007e-02	6.27167534e-04	-1.70723194e-23	6.27167534e-04	-6.27167534e-04
740             	1.21830632e-02	-9.67244679e-03	2.18555100e-02	3.15279568e-01	2.00897046e-01	1.14382522e-01	4.32572620e-02	-1.57639784e-02	6.09153160e-04	-2.54432041e-23	6.09153160e-04	-6.09153160e-04
741             	1.16956422e-02	-9.87534414e-03	2.15709864e-02	3.14463305e-01	2.00939873e-01	1.13523432e-01	4.37082206e-02	-1.57231653e-02	5.84782112e-04	-3.72694331e-23	5.84782112e-04	-5.84782112e-04
742             	1.11746290e-02	-1.00857677e-02	2.12603967e-02	3.13461644e-01	2.00947627e-01	1.12514017e-01	4.42168052e-02	-1.56730822e-02	5.58731452e-04	-5.00912323e-23	5.58731452e-04	-5.58731452e-04
743             	1.06372955e-02	-1.02986852e-02	2.09359808e-02	3.12346660e-01	2.00931703e-01	1.11414957e-01	4.47583727e-02	-1.56173330e-02	5.31864777e-04	-6.36329040e-23	5.31864777e-04	-5.31864777e-04
744             	1.01119853e-02	-1.05072682e-02	2.06192535e-02	3.11265217e-01	2.00916307e-01	1.10348910e-01	4.52836983e-02	-1.55632609e-02	5.05599266e-04	-7.70896724e-23	5.05599266e-04	-5.05599266e-04
745             	9.64505161e-03	-1.06982161e-02	2.03432677e-02	3.10414839e-01	2.00936358e-01	1.09478481e-01	4.57289381e-02	-1.55207419e-02	4.82252580e-04	-8.92052609e-23	4.82252580e-04	-4.82252580e-04
746             	9.28801509e-03	-1.08560690e-02	2.01440841e-02	3.10001531e-01	2.01027960e-01	1.08973572e-01	4.60271940e-02	-1.55000766e-02	4.64400755e-04	-9.82312194e-23	4.64400755e-04	-4.64400755e-04
747             	9.02779982e-03	-1.09851774e-02	2.00129772e-02	3.09981545e-01	2.01185573e-01	1.08795972e-01	4.61948006e-02	-1.54990773e-02	4.51389991e-04	-1.05003260e-22	4.51389991e-04	-4.51389991e-04
748             	8.85642450e-03	-1.10884902e-02	1.99449147e-02	3.10334050e-01	2.01405370e-01	1.08928680e-01	4.62383450e-02	-1.55167025e-02	4.42821225e-04	-1.09005868e-22	4.42821225e-04	-4.42821225e-04
749             	8.74980075e-03	-1.11729093e-02	1.99227100e-02	3.10956193e-01	2.01669671e-01	1.09286522e-01	4.61915748e-02	-1.55478097e-02	4.37490037e-04	-1.10248910e-22	4.37490037e-04	-4.37490037e-04
750             	8.72241708e-03	-1.12329776e-02	1.99553947e-02	3.11883723e-01	2.01985316e-01	1.09898407e-01	4.60434545e-02	-1.55941861e-02	4.36120854e-04	-1.07986955e-22	4.36120854e-04	-4.36120854e-04
751             	8.79047301e-03	-1.12637046e-02	2.00541776e-02	3.13178823e-01	2.02364257e-01	1.10814565e-01	4.57748461e-02	-1.56589411e-02	4.39523651e-04	-1.01901859e-22	4.39523651e-04	-4.39523651e-04
752             	8.92954691e-03	-1.12725444e-02	2.02020913e-02	3.14746357e-01	2.02790087e-01	1.11956270e-01	4.54169086e-02	-1.57373179e-02	4.46477346e-04	-9.32290645e-23	4.46477346e-04	-4.46477346e-04
753             	9.08813396e-03	-1.12753615e-02	2.03634955e-02	3.16388570e-01	2.03228226e-01	1.13160343e-01	4.50339416e-02	-1.58194285e-02	4.54406698e-04	-8.37921710e-23	4.54406698e-04	-4.54406698e-04
754             	9.24671549e-03	-1.12757747e-02	2.05224902e-02	3.17982648e-01	2.03657970e-01	1.14324678e-01	4.46666459e-02	-1.58991324e-02	4.62335775e-04	-7.29269525e-23	4.62335775e-04	-4.62335775e-04
755             	9.38272256e-03	-1.12801646e-02	2.06628871e-02	3.19430517e-01	2.04063050e-01	1.15367467e-01	4.43477912e-02	-1.59715258e-02	4.69136128e-04	-6.15430930e-23	4.69136128e-04	-4.69136128e-04
756             	9.51953861e-03	-1.12826616e-02	2.08022002e-02	3.20848619e-01	2.04464152e-01	1.16384467e-01	4.40398426e-02	-1.60424309e-02	4.75976930e-04	-4.97853382e-23	4.75976930e-04	-4.75976930e-04
757             	9.65205303e-03	-1.12863905e-02	2.09384435e-02	3.22248340e-01	2.04863327e-01	1.17385013e-01	4.37391568e-02	-1.61124170e-02	4.82602651e-04	-3.91677036e-23	4.82602651e-04	-4.82602651e-04
758             	9.74011901e-03	-1.13042992e-02	2.10444183e-02	3.23487175e-01	2.05235095e-01	1.18252080e-01	4.34915079e-02	-1.61743587e-02	4.87005951e-04	-3.13345441e-23	4.87005951e-04	-4.87005951e-04
759             	9.87715368e-03	-1.13062104e-02	2.11833641e-02	3.24895744e-01	2.05638090e-01	1.19257655e-01	4.31902175e-02	-1.62447872e-02	4.93857684e-04	-2.16696387e-23	4.93857684e-04	-4.93857684e-04
760             	9.99675690e-03	-1.13116929e-02	2.13084498e-02	3.26201427e-01	2.06022766e-01	1.20178661e-01	4.29220524e-02	-1.63100714e-02	4.99837845e-04	-1.19797678e-23	4.99837845e-04	-4.99837845e-04
761             	1.00546666e-02	-1.13353066e-02	2.13899731e-02	3.27252797e-01	2.06361714e-01	1.20891083e-01	4.27353151e-02	-1.63626398e-02	5.02733329e-04	-2.56314874e-24	5.02733329e-04	-5.02733329e-04
762             	1.00516126e-02	-1.13778578e-02	2.14294704e-02	3.28073282e-01	2.06658179e-01	1.21415104e-01	4.26215375e-02	-1.64036641e-02	5.02580629e-04	5.48610307e-24	5.02580629e-04	-5.02580629e-04
763             	9.98994165e-03	-1.14393411e-02	2.14292828e-02	3.28686239e-01	2.06916721e-01	1.21769517e-01	4.25736022e-02	-1.64343119e-02	4.99497082e-04	1.15479907e-23	4.99497082e-04	-4.99497082e-04
764             	9.93378652e-03	-1.14982067e-02	2.14319932e-02	3.29301998e-01	2.07176343e-01	1.22125656e-01	4.25253436e-02	-1.64650999e-02	4.96689326e-04	1.81885476e-23	4.96689326e-04	-4.96689326e-04
765             	9.94227766e-03	-1.15349469e-02	2.14772246e-02	3.30121715e-01	2.07473569e-01	1.22648146e-01	4.24127116e-02	-1.65060858e-02	4.97113883e-04	2.80058992e-23	4.97113883e-04	-4.97113883e-04
766             	1.00230047e-02	-1.15483895e-02	2.15713942e-02	3.31197837e-01	2.07816266e-01	1.23381571e-01	4.22173472e-02	-1.65598919e-02	5.01150236e-04	4.20658470e-23	5.01150236e-04	-5.01150236e-04
767             	1.01438978e-02	-1.15495776e-02	2.16934754e-02	3.32430529e-01	2.08186012e-01	1.24244517e-01	4.19707476e-02	-1.66215265e-02	5.07194890e-04	5.83592160e-23	5.07194890e-04	-5.07194890e-04
768             	1.02722664e-02	-1.15495660e-02	2.18218324e-02	3.33713984e-01	2.08563609e-01	1.25150375e-01	4.17066171e-02	-1.66856992e-02	5.13613320e-04	7.52952721e-23	5.13613320e-04	-5.13613320e-04
769             	1.03711941e-02	-1.15598738e-02	2.19310679e-02	3.34909418e-01	2.08924551e-01	1.25984867e-01	4.14698420e-02	-1.67454709e-02	5.18559705e-04	9.12163457e-23	5.18559705e-04	-5.18559705e-04
770             	1.04473927e-02	-1.15777384e-02	2.20251311e-02	3.36028695e-01	2.09271852e-01	1.26756843e-01	4.12575046e-02	-1.68014347e-02	5.22369637e-04	1.06188684e-22	5.22369637e-04	-5.22369637e-04
771             	1.04820777e-02	-1.16080923e-02	2.20901700e-02	3.36982624e-01	2.09590515e-01	1.27392109e-01	4.10992031e-02	-1.68491312e-02	5.24103885e-04	1.18994214e-22	5.24103885e-04	-5.24103885e-04
772             	1.04633334e-02	-1.16543038e-02	2.21176373e-02	3.37719411e-01	2.09871108e-01	1.27848303e-01	4.10114021e-02	-1.68859705e-02	5.23166670e-04	1.29548290e-22	5.23166670e-04	-5.23166670e-04
773             	1.03810959e-02	-1.17188960e-02	2.20999919e-02	3.38188880e-01	2.10104732e-01	1.28084147e-01	4.10102924e-02	-1.69094440e-02	5.19054795e-04	1.37213672e-22	5.19054795e-04	-5.19054795e-04
774             	1.02386105e-02	-1.18004480e-02	2.20390585e-02	3.38395066e-01	2.10291535e-01	1.28103531e-01	4.10940017e-02	-1.69197533e-02	5.11930525e-04	1.42666496e-22	5.11930525e-04	-5.11930525e-04
775             	1.00406199e-02	-1.18975405e-02	2.19381604e-02	3.38357010e-01	2.10434091e-01	1.27922918e-01	4.12555865e-02	-1.69178505e-02	5.02030996e-04	1.46042791e-22	5.02030996e-04	-5.02030996e-04
776             	9.79110021e-03	-1.20090721e-02	2.18001723e-02	3.38092444e-01	2.10534896e-01	1.27557548e-01	4.14886740e-02	-1.69046222e-02	4.89555010e-04	1.47759795e-22	4.89555010e-04	-4.89555010e-04
777             	9.51554930e-03	-1.21280422e-02	2.16435915e-02	3.37716338e-01	2.10613344e-01	1.27102994e-01	4.17551749e-02	-1.68858169e-02	4.75777465e-04	1.48201455e-22	4.75777465e-04	-4.75777465e-04
778             	9.21514047e-03	-1.22542043e-02	2.14693448e-02	3.37235491e-01	2.10669947e-01	1.26565544e-01	4.20522018e-02	-1.68617746e-02	4.60757024e-04	1.47515964e-22	4.60757024e-04	-4.60757024e-04
779             	8.90530425e-03	-1.23834400e-02	2.12887443e-02	3.36721843e-01	2.10716698e-01	1.26005146e-01	4.23557761e-02	-1.68360922e-02	4.45265212e-04	1.45987539e-22	4.45265212e-04	-4.45265212e-04
780             	8.59260214e-03	-1.25140520e-02	2.11066542e-02	3.36207062e-01	2.10758877e-01	1.25448185e-01	4.26553459e-02	-1.68103531e-02	4.29630107e-04	1.43709440e-22	4.29630107e-04	-4.29630107e-04
781             	8.28698684e-03	-1.26434760e-02	2.09304629e-02	3.35739389e-01	2.10804534e-01	1.24934855e-01	4.29348393e-02	-1.67869694e-02	4.14349342e-04	1.40789793e-22	4.14349342e-04	-4.14349342e-04
782             	7.98178068e-03	-1.27729288e-02	2.07547095e-02	3.35276382e-01	2.10847042e-01	1.24429340e-01	4.32088508e-02	-1.67638191e-02	3.99089034e-04	1.37298651e-22	3.99089034e-04	-3.99089034e-04
783             	7.69759875e-03	-1.28962707e-02	2.05938695e-02	3.34901402e-01	2.10901022e-01	1.24000380e-01	4.34503211e-02	-1.67450701e-02	3.84879938e-04	1.33856615e-22	3.84879938e-04	-3.84879938e-04
784             	7.42851891e-03	-1.30147756e-02	2.04432945e-02	3.34580702e-01	2.10961050e-01	1.23619652e-01	4.36706990e-02	-1.67290351e-02	3.71425946e-04	1.30354067e-22	3.71425946e-04	-3.71425946e-04
785             	7.16752344e-03	-1.31302457e-02	2.02977691e-02	3.34280149e-01	2.11021671e-01	1.23258478e-01	4.38815962e-02	-1.67140074e-02	3.58376172e-04	1.26649021e-22	3.58376172e-04	-3.58376172e-04
786             	6.92178606e-03	-1.32409080e-02	2.01626941e-02	3.34036021e-01	2.11089133e-01	1.22946888e-01	4.40711223e-02	-1.67018011e-02	3.46089303e-04	1.23213879e-22	3.46089303e-04	-3.46089303e-04
787             	6.69208997e-03	-1.33467872e-02	2.00388772e-02	3.33856644e-01	2.11164740e-01	1.22691903e-01	4.42364185e-02	-1.66928322e-02	3.34604499e-04	1.20260426e-22	3.34604499e-04	-3.34604499e-04
788             	6.46718674e-03	-1.34513238e-02	1.99185105e-02	3.33698343e-01	2.11240806e-01	1.22457537e-01	4.43916346e-02	-1.66849171e-02	3.23359337e-04	1.17178004e-22	3.23359337e-04	-3.23359337e-04
789             	6.23343041e-03	-1.35585916e-02	1.97920220e-02	3.33506135e-01	2.11307813e-01	1.22198322e-01	4.45547452e-02	-1.66753068e-02	3.11671521e-04	1.13279577e-22	3.11671521e-04	-3.11671521e-04
790             	5.99421323e-03	-1.36675976e-02	1.96618109e-02	3.33294085e-01	2.11368136e-01	1.21925949e-01	4.47210939e-02	-1.66647042e-02	2.99710661e-04	1.08682888e-22	2.99710661e-04	-2.99710661e-04
791             	5.74928743e-03	-1.37782511e-02	1.95275385e-02	3.33057897e-01	2.11421334e-01	1.21636562e-01	4.48923861e-02	-1.66528948e-02	2.87464372e-04	1.03152148e-22	2.87464372e-04	-2.87464372e-04
792             	5.49607134e-03	-1.38913583e-02	1.93874296e-02	3.32787879e-01	2.11465311e-01	1.21322569e-01	4.50713712e-02	-1.66393940e-02	2.74803567e-04	9.64865863e-23	2.74803567e-04	-2.74803567e-04
793             	5.23532440e-03	-1.40068371e-02	1.92421615e-02	3.32489987e-01	2.11500761e-01	1.20989225e-01	4.52557680e-02	-1.66244993e-02	2.61766220e-04	8.86504366e-23	2.61766220e-04	-2.61766220e-04
794             	4.98480162e-03	-1.41191062e-02	1.91039078e-02	3.32230140e-01	2.11539596e-01	1.20690544e-01	4.54245261e-02	-1.66115070e-02	2.49240081e-04	7.99852643e-23	2.49240081e-04	-2.49240081e-04
795             	4.75509598e-03	-1.42250530e-02	1.89801490e-02	3.32052020e-01	2.11589792e-01	1.20462228e-01	4.55637818e-02	-1.66026010e-02	2.37754799e-04	7.16526755e-23	2.37754799e-04	-2.37754799e-04
796             	4.54175780e-03	-1.43261076e-02	1.88678654e-02	3.31939730e-01	2.11648253e-01	1.20291477e-01	4.56783878e-02	-1.65969865e-02	2.27087890e-04	6.35137934e-23	2.27087890e-04	-2.27087890e-04
797             	4.31360658e-03	-1.44321552e-02	1.87457618e-02	3.31779170e-01	2.11695102e-01	1.20084068e-01	4.58055168e-02	-1.65889585e-02	2.15680329e-04	5.39821826e-23	2.15680329e-04	-2.15680329e-04
798             	4.11142318e-03	-1.45304704e-02	1.86418936e-02	3.31723641e-01	2.11756505e-01	1.19967136e-01	4.58946843e-02	-1.65861820e-02	2.05571159e-04	4.57397802e-23	2.05571159e-04	-2.05571159e-04
799             	3.92346206e-03	-1.46241225e-02	1.85475845e-02	3.31717070e-01	2.11823862e-01	1.19893208e-01	4.59653272e-02	-1.65858535e-02	1.96173103e-04	3.78833414e-23	1.96173103e-04	-1.96173103e-04
800             	3.74173613e-03	-1.47157513e-02	1.84574874e-02	3.31732386e-01	2.11892211e-01	1.19840175e-01	4.60260180e-02	-1.65866193e-02	1.87086806e-04	3.01746986e-23	1.87086806e-04	-1.87086806e-04
801             	3.53576074e-03	-1.48142250e-02	1.83499857e-02	3.31642108e-01	2.11939475e-01	1.19702632e-01	4.61184216e-02	-1.65821054e-02	1.76788037e-04	2.09743422e-23	1.76788037e-04	-1.76788037e-04
802             	3.33027271e-03	-1.49121738e-02	1.82424465e-02	3.31546203e-01	2.11982637e-01	1.19563565e-01	4.62095360e-02	-1.65773101e-02	1.66513635e-04	1.17719650e-23	1.66513635e-04	-1.66513635e-04
803             	3.13270705e-03	-1.50075060e-02	1.81402131e-02	3.31477191e-01	2.12027855e-01	1.19449337e-01	4.62892588e-02	-1.65738596e-02	1.56635353e-04	2.58782097e-24	1.56635353e-04	-1.56635353e-04
804             	2.93480241e-03	-1.51031791e-02	1.80379815e-02	3.31411607e-01	2.12070641e-01	1.19340965e-01	4.63648380e-02	-1.65705803e-02	1.46740120e-04	-7.49483001e-24	1.46740120e-04	-1.46740120e-04
805             	2.74909015e-03	-1.51953099e-02	1.79444001e-02	3.31397100e-01	2.12119715e-01	1.19277385e-01	4.64211647e-02	-1.65698550e-02	1.37454507e-04	-1.80973762e-23	1.37454507e-04	-1.37454507e-04
806             	2.57829497e-03	-1.52828912e-02	1.78611861e-02	3.31440773e-01	2.12176379e-01	1.19264394e-01	4.64559926e-02	-1.65720386e-02	1.28914749e-04	-2.92374756e-23	1.28914749e-04	-1.28914749e-04
807             	2.42580838e-03	-1.53651163e-02	1.77909247e-02	3.31560409e-01	2.12243529e-01	1.19316880e-01	4.64633247e-02	-1.65780205e-02	1.21290419e-04	-4.03021824e-23	1.21290419e-04	-1.21290419e-04
808             	2.29146988e-03	-1.54418316e-02	1.77333015e-02	3.31751332e-01	2.12320333e-01	1.19430998e-01	4.64446675e-02	-1.65875666e-02	1.14573494e-04	-5.15351801e-23	1.14573494e-04	-1.14573494e-04
809             	2.18005662e-03	-1.55114419e-02	1.76914985e-02	3.32029404e-01	2.12410284e-01	1.19619120e-01	4.63955817e-02	-1.66014702e-02	1.09002831e-04	-6.18847759e-23	1.09002831e-04	-1.09002831e-04
810             	2.08342325e-03	-1.55763721e-02	1.76597954e-02	3.32361675e-01	2.12506864e-01	1.19854811e-01	4.63260261e-02	-1.66180837e-02	1.04171162e-04	-7.23828760e-23	1.04171162e-04	-1.04171162e-04
