# Force and moment coefficients
# dragDir       : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# rollAxis      : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
3814            	1.60846278e-02	-2.60359876e-02	4.21206154e-02	6.81566030e-01	3.64081013e-01	3.17485018e-01	2.32979975e-02	-3.40783015e-02	8.04231388e-04	7.22770562e-21	8.04231388e-04	-8.04231388e-04
3815            	1.60724195e-02	-2.60426421e-02	4.21150616e-02	6.81577037e-01	3.64103259e-01	3.17473779e-01	2.33147401e-02	-3.40788519e-02	8.03620973e-04	7.22876242e-21	8.03620973e-04	-8.03620973e-04
3816            	1.60602925e-02	-2.60492441e-02	4.21095366e-02	6.81587807e-01	3.64125367e-01	3.17462440e-01	2.33314633e-02	-3.40793903e-02	8.03014626e-04	7.22981045e-21	8.03014626e-04	-8.03014626e-04
3817            	1.60482354e-02	-2.60557981e-02	4.21040335e-02	6.81598315e-01	3.64147340e-01	3.17450976e-01	2.33481819e-02	-3.40799158e-02	8.02411770e-04	7.23085121e-21	8.02411770e-04	-8.02411770e-04
3818            	1.60362369e-02	-2.60623079e-02	4.20985448e-02	6.81608527e-01	3.64169172e-01	3.17439356e-01	2.33649081e-02	-3.40804264e-02	8.01811844e-04	7.23188626e-21	8.01811844e-04	-8.01811844e-04
3819            	1.60243048e-02	-2.60687710e-02	4.20930759e-02	6.81618469e-01	3.64190864e-01	3.17427605e-01	2.33816292e-02	-3.40809235e-02	8.01215242e-04	7.23291732e-21	8.01215242e-04	-8.01215242e-04
3820            	1.60124398e-02	-2.60751867e-02	4.20876265e-02	6.81628132e-01	3.64212407e-01	3.17415725e-01	2.33983409e-02	-3.40814066e-02	8.00621989e-04	7.23394542e-21	8.00621989e-04	-8.00621989e-04
3821            	1.60006406e-02	-2.60815546e-02	4.20821952e-02	6.81637499e-01	3.64233791e-01	3.17403708e-01	2.34150412e-02	-3.40818749e-02	8.00032031e-04	7.23497105e-21	8.00032031e-04	-8.00032031e-04
3822            	1.59888880e-02	-2.60878799e-02	4.20767680e-02	6.81646479e-01	3.64254992e-01	3.17391488e-01	2.34317520e-02	-3.40823240e-02	7.99444401e-04	7.23599371e-21	7.99444401e-04	-7.99444401e-04
3823            	1.59771874e-02	-2.60941608e-02	4.20713482e-02	6.81655091e-01	3.64276012e-01	3.17379079e-01	2.34484666e-02	-3.40827545e-02	7.98859371e-04	7.23701300e-21	7.98859371e-04	-7.98859371e-04
3824            	1.59655477e-02	-2.61003947e-02	4.20659423e-02	6.81663370e-01	3.64296860e-01	3.17366510e-01	2.34651748e-02	-3.40831685e-02	7.98277383e-04	7.23802828e-21	7.98277383e-04	-7.98277383e-04
3825            	1.59539741e-02	-2.61065803e-02	4.20605544e-02	6.81671347e-01	3.64317544e-01	3.17353803e-01	2.34818708e-02	-3.40835674e-02	7.97698704e-04	7.23903877e-21	7.97698704e-04	-7.97698704e-04
3826            	1.59424612e-02	-2.61127199e-02	4.20551811e-02	6.81679010e-01	3.64338067e-01	3.17340943e-01	2.34985618e-02	-3.40839505e-02	7.97123058e-04	7.24004358e-21	7.97123058e-04	-7.97123058e-04
3827            	1.59310026e-02	-2.61188160e-02	4.20498185e-02	6.81686345e-01	3.64358428e-01	3.17327917e-01	2.35152557e-02	-3.40843172e-02	7.96550130e-04	7.24104202e-21	7.96550130e-04	-7.96550130e-04
3828            	1.59196139e-02	-2.61248576e-02	4.20444715e-02	6.81693291e-01	3.64378506e-01	3.17314785e-01	2.35318607e-02	-3.40846645e-02	7.95980696e-04	7.24199103e-21	7.95980696e-04	-7.95980696e-04
3829            	1.59082208e-02	-2.61308813e-02	4.20391021e-02	6.81699834e-01	3.64398465e-01	3.17301369e-01	2.35485480e-02	-3.40849917e-02	7.95411039e-04	7.24292964e-21	7.95411039e-04	-7.95411039e-04
3830            	1.58967745e-02	-2.61368988e-02	4.20336733e-02	6.81705720e-01	3.64418289e-01	3.17287431e-01	2.35654291e-02	-3.40852860e-02	7.94838726e-04	7.24387758e-21	7.94838726e-04	-7.94838726e-04
3831            	1.58852781e-02	-2.61429014e-02	4.20281795e-02	6.81710809e-01	3.64437922e-01	3.17272888e-01	2.35825168e-02	-3.40855405e-02	7.94263903e-04	7.24484417e-21	7.94263903e-04	-7.94263903e-04
3832            	1.58737822e-02	-2.61488742e-02	4.20226564e-02	6.81715306e-01	3.64457429e-01	3.17257877e-01	2.35997757e-02	-3.40857653e-02	7.93689109e-04	7.24582044e-21	7.93689109e-04	-7.93689109e-04
3833            	1.58623766e-02	-2.61547968e-02	4.20171734e-02	6.81719703e-01	3.64476785e-01	3.17242918e-01	2.36169334e-02	-3.40859851e-02	7.93118830e-04	7.24682089e-21	7.93118830e-04	-7.93118830e-04
3834            	1.58513561e-02	-2.61605642e-02	4.20119203e-02	6.81724845e-01	3.64495920e-01	3.17228925e-01	2.36334973e-02	-3.40862423e-02	7.92567804e-04	7.24776890e-21	7.92567804e-04	-7.92567804e-04
3835            	1.58403347e-02	-2.61663088e-02	4.20066435e-02	6.81729523e-01	3.64514909e-01	3.17214614e-01	2.36501478e-02	-3.40864762e-02	7.92016735e-04	7.24871862e-21	7.92016735e-04	-7.92016735e-04
3836            	1.58294336e-02	-2.61719939e-02	4.20014275e-02	6.81734214e-01	3.64533784e-01	3.17200430e-01	2.36666771e-02	-3.40867107e-02	7.91471678e-04	7.24965052e-21	7.91471678e-04	-7.91471678e-04
3837            	1.58185935e-02	-2.61776433e-02	4.19962369e-02	6.81738802e-01	3.64552601e-01	3.17186201e-01	2.36832005e-02	-3.40869401e-02	7.90929677e-04	7.25057104e-21	7.90929677e-04	-7.90929677e-04
3838            	1.58077742e-02	-2.61832646e-02	4.19910388e-02	6.81743033e-01	3.64571299e-01	3.17171734e-01	2.36997824e-02	-3.40871517e-02	7.90388711e-04	7.25147992e-21	7.90388711e-04	-7.90388711e-04
3839            	1.57969910e-02	-2.61888493e-02	4.19858403e-02	6.81746897e-01	3.64589857e-01	3.17157039e-01	2.37164091e-02	-3.40873448e-02	7.89849549e-04	7.25238034e-21	7.89849549e-04	-7.89849549e-04
3840            	1.57862505e-02	-2.61943940e-02	4.19806446e-02	6.81750386e-01	3.64608263e-01	3.17142122e-01	2.37330704e-02	-3.40875193e-02	7.89312527e-04	7.25327613e-21	7.89312527e-04	-7.89312527e-04
3841            	1.57755423e-02	-2.61999017e-02	4.19754439e-02	6.81753456e-01	3.64626500e-01	3.17126955e-01	2.37497724e-02	-3.40876728e-02	7.88777113e-04	7.25417055e-21	7.88777113e-04	-7.88777113e-04
3842            	1.57648784e-02	-2.62053689e-02	4.19702473e-02	6.81756162e-01	3.64644570e-01	3.17111592e-01	2.37664889e-02	-3.40878081e-02	7.88243920e-04	7.25506562e-21	7.88243920e-04	-7.88243920e-04
3843            	1.57542785e-02	-2.62107902e-02	4.19650687e-02	6.81758589e-01	3.64662477e-01	3.17096112e-01	2.37831822e-02	-3.40879295e-02	7.87713925e-04	7.25596128e-21	7.87713925e-04	-7.87713925e-04
3844            	1.57437419e-02	-2.62161663e-02	4.19599082e-02	6.81760746e-01	3.64680215e-01	3.17080531e-01	2.37998418e-02	-3.40880373e-02	7.87187095e-04	7.25685557e-21	7.87187095e-04	-7.87187095e-04
3845            	1.57331472e-02	-2.62215453e-02	4.19546925e-02	6.81762379e-01	3.64697882e-01	3.17064497e-01	2.38166921e-02	-3.40881189e-02	7.86657360e-04	7.25776977e-21	7.86657360e-04	-7.86657360e-04
3846            	1.57228327e-02	-2.62267979e-02	4.19496306e-02	6.81764286e-01	3.64715252e-01	3.17049034e-01	2.38331093e-02	-3.40882143e-02	7.86141635e-04	7.25864462e-21	7.86141635e-04	-7.86141635e-04
3847            	1.57125873e-02	-2.62320070e-02	4.19445943e-02	6.81766013e-01	3.64732496e-01	3.17033517e-01	2.38494895e-02	-3.40883006e-02	7.85629366e-04	7.25951104e-21	7.85629366e-04	-7.85629366e-04
3848            	1.57023983e-02	-2.62371786e-02	4.19395769e-02	6.81767555e-01	3.64749645e-01	3.17017910e-01	2.38658675e-02	-3.40883778e-02	7.85119914e-04	7.26037185e-21	7.85119914e-04	-7.85119914e-04
3849            	1.56922603e-02	-2.62423151e-02	4.19345754e-02	6.81768904e-01	3.64766712e-01	3.17002192e-01	2.38822601e-02	-3.40884452e-02	7.84613016e-04	7.26122859e-21	7.84613016e-04	-7.84613016e-04
3850            	1.56821482e-02	-2.62474233e-02	4.19295715e-02	6.81769948e-01	3.64783674e-01	3.16986274e-01	2.38986999e-02	-3.40884974e-02	7.84107412e-04	7.26208170e-21	7.84107412e-04	-7.84107412e-04
3851            	1.56720805e-02	-2.62524964e-02	4.19245768e-02	6.81770732e-01	3.64800524e-01	3.16970207e-01	2.39151587e-02	-3.40885366e-02	7.83604023e-04	7.26293142e-21	7.83604023e-04	-7.83604023e-04
3852            	1.56620544e-02	-2.62575333e-02	4.19195877e-02	6.81771210e-01	3.64817236e-01	3.16953974e-01	2.39316312e-02	-3.40885605e-02	7.83102722e-04	7.26377731e-21	7.83102722e-04	-7.83102722e-04
3853            	1.56520771e-02	-2.62625308e-02	4.19146079e-02	6.81771387e-01	3.64833793e-01	3.16937593e-01	2.39481000e-02	-3.40885693e-02	7.82603853e-04	7.26461887e-21	7.82603853e-04	-7.82603853e-04
3854            	1.56421619e-02	-2.62674842e-02	4.19096461e-02	6.81771303e-01	3.64850192e-01	3.16921111e-01	2.39645409e-02	-3.40885652e-02	7.82108097e-04	7.26545557e-21	7.82108097e-04	-7.82108097e-04
3855            	1.56323057e-02	-2.62723949e-02	4.19047006e-02	6.81770955e-01	3.64866431e-01	3.16904524e-01	2.39809532e-02	-3.40885477e-02	7.81615283e-04	7.26628688e-21	7.81615283e-04	-7.81615283e-04
3856            	1.56225240e-02	-2.62772589e-02	4.18997829e-02	6.81770418e-01	3.64882525e-01	3.16887893e-01	2.39973159e-02	-3.40885209e-02	7.81126198e-04	7.26711257e-21	7.81126198e-04	-7.81126198e-04
3857            	1.56128069e-02	-2.62820801e-02	4.18948870e-02	6.81769672e-01	3.64898478e-01	3.16871194e-01	2.40136423e-02	-3.40884836e-02	7.80640347e-04	7.26793230e-21	7.80640347e-04	-7.80640347e-04
3858            	1.56031645e-02	-2.62868562e-02	4.18900207e-02	6.81768768e-01	3.64914307e-01	3.16854461e-01	2.40299227e-02	-3.40884384e-02	7.80158225e-04	7.26874615e-21	7.80158225e-04	-7.80158225e-04
3859            	1.55935795e-02	-2.62915931e-02	4.18851725e-02	6.81767656e-01	3.64930009e-01	3.16837647e-01	2.40461814e-02	-3.40883828e-02	7.79678974e-04	7.26955405e-21	7.79678974e-04	-7.79678974e-04
3860            	1.55840551e-02	-2.62962902e-02	4.18803452e-02	6.81766354e-01	3.64945593e-01	3.16820761e-01	2.40624163e-02	-3.40883177e-02	7.79202754e-04	7.27035614e-21	7.79202754e-04	-7.79202754e-04
3861            	1.55745751e-02	-2.63009521e-02	4.18755272e-02	6.81764794e-01	3.64961047e-01	3.16803747e-01	2.40786501e-02	-3.40882397e-02	7.78728757e-04	7.27115236e-21	7.78728757e-04	-7.78728757e-04
3862            	1.55651398e-02	-2.63055785e-02	4.18707183e-02	6.81762968e-01	3.64976367e-01	3.16786600e-01	2.40948834e-02	-3.40881484e-02	7.78256990e-04	7.27194271e-21	7.78256990e-04	-7.78256990e-04
3863            	1.55557432e-02	-2.63101709e-02	4.18659140e-02	6.81760849e-01	3.64991547e-01	3.16769302e-01	2.41111230e-02	-3.40880424e-02	7.77787158e-04	7.27272698e-21	7.77787158e-04	-7.77787158e-04
3864            	1.55463835e-02	-2.63147297e-02	4.18611132e-02	6.81758429e-01	3.65006584e-01	3.16751845e-01	2.41273690e-02	-3.40879215e-02	7.77319176e-04	7.27350489e-21	7.77319176e-04	-7.77319176e-04
3865            	1.55370631e-02	-2.63192540e-02	4.18563171e-02	6.81755711e-01	3.65021473e-01	3.16734238e-01	2.41436179e-02	-3.40877856e-02	7.76853153e-04	7.27427620e-21	7.76853153e-04	-7.76853153e-04
3866            	1.55277805e-02	-2.63237443e-02	4.18515248e-02	6.81752692e-01	3.65036215e-01	3.16716476e-01	2.41598694e-02	-3.40876346e-02	7.76389025e-04	7.27504058e-21	7.76389025e-04	-7.76389025e-04
3867            	1.55185369e-02	-2.63282008e-02	4.18467378e-02	6.81749386e-01	3.65050813e-01	3.16698574e-01	2.41761194e-02	-3.40874693e-02	7.75926847e-04	7.27579761e-21	7.75926847e-04	-7.75926847e-04
3868            	1.55093329e-02	-2.63326235e-02	4.18419564e-02	6.81745799e-01	3.65065266e-01	3.16680533e-01	2.41923666e-02	-3.40872900e-02	7.75466644e-04	7.27654702e-21	7.75466644e-04	-7.75466644e-04
3869            	1.55001664e-02	-2.63370132e-02	4.18371796e-02	6.81741928e-01	3.65079577e-01	3.16662351e-01	2.42086129e-02	-3.40870964e-02	7.75008318e-04	7.27728846e-21	7.75008318e-04	-7.75008318e-04
3870            	1.54910342e-02	-2.63413714e-02	4.18324056e-02	6.81737770e-01	3.65093746e-01	3.16644024e-01	2.42248607e-02	-3.40868885e-02	7.74551712e-04	7.27802152e-21	7.74551712e-04	-7.74551712e-04
3871            	1.54817687e-02	-2.63457585e-02	4.18275272e-02	6.81732856e-01	3.65107832e-01	3.16625024e-01	2.42414038e-02	-3.40866428e-02	7.74088435e-04	7.27876617e-21	7.74088435e-04	-7.74088435e-04
3872            	1.54725992e-02	-2.63500890e-02	4.18226882e-02	6.81727772e-01	3.65121721e-01	3.16606052e-01	2.42578344e-02	-3.40863886e-02	7.73629959e-04	7.27949426e-21	7.73629959e-04	-7.73629959e-04
3873            	1.54635425e-02	-2.63543592e-02	4.18179017e-02	6.81722609e-01	3.65135422e-01	3.16587187e-01	2.42741175e-02	-3.40861304e-02	7.73177127e-04	7.28020305e-21	7.73177127e-04	-7.73177127e-04
3874            	1.54545722e-02	-2.63585792e-02	4.18131514e-02	6.81717306e-01	3.65148954e-01	3.16568352e-01	2.42903011e-02	-3.40858653e-02	7.72728612e-04	7.28089379e-21	7.72728612e-04	-7.72728612e-04
3875            	1.54456422e-02	-2.63627652e-02	4.18084074e-02	6.81711726e-01	3.65162333e-01	3.16549393e-01	2.43064702e-02	-3.40855863e-02	7.72282111e-04	7.28156918e-21	7.72282111e-04	-7.72282111e-04
3876            	1.54368784e-02	-2.63668719e-02	4.18037503e-02	6.81706223e-01	3.65175505e-01	3.16530718e-01	2.43223935e-02	-3.40853111e-02	7.71843920e-04	7.28221161e-21	7.71843920e-04	-7.71843920e-04
3877            	1.54280167e-02	-2.63709946e-02	4.17990113e-02	6.81700058e-01	3.65188581e-01	3.16511478e-01	2.43385516e-02	-3.40850029e-02	7.71400837e-04	7.28285091e-21	7.71400837e-04	-7.71400837e-04
3878            	1.54190373e-02	-2.63751393e-02	4.17941766e-02	6.81693159e-01	3.65201549e-01	3.16491610e-01	2.43549690e-02	-3.40846579e-02	7.70951863e-04	7.28348977e-21	7.70951863e-04	-7.70951863e-04
3879            	1.54099531e-02	-2.63792999e-02	4.17892531e-02	6.81685530e-01	3.65214377e-01	3.16471153e-01	2.43716117e-02	-3.40842765e-02	7.70497657e-04	7.28412715e-21	7.70497657e-04	-7.70497657e-04
3880            	1.54008004e-02	-2.63834622e-02	4.17842626e-02	6.81677248e-01	3.65227030e-01	3.16450218e-01	2.43884062e-02	-3.40838624e-02	7.70040022e-04	7.28475936e-21	7.70040022e-04	-7.70040022e-04
3881            	1.53916228e-02	-2.63876097e-02	4.17792324e-02	6.81668421e-01	3.65239482e-01	3.16428938e-01	2.44052719e-02	-3.40834210e-02	7.69581138e-04	7.28538169e-21	7.69581138e-04	-7.69581138e-04
3882            	1.53824600e-02	-2.63917281e-02	4.17741881e-02	6.81659162e-01	3.65251722e-01	3.16407441e-01	2.44221405e-02	-3.40829581e-02	7.69122998e-04	7.28598973e-21	7.69122998e-04	-7.69122998e-04
3883            	1.53733411e-02	-2.63958087e-02	4.17691499e-02	6.81649586e-01	3.65263759e-01	3.16385827e-01	2.44389659e-02	-3.40824793e-02	7.68667056e-04	7.28658025e-21	7.68667056e-04	-7.68667056e-04
3884            	1.53642793e-02	-2.63998484e-02	4.17641278e-02	6.81639762e-01	3.65275614e-01	3.16364148e-01	2.44557334e-02	-3.40819881e-02	7.68213967e-04	7.28715193e-21	7.68213967e-04	-7.68213967e-04
3885            	1.53552704e-02	-2.64038506e-02	4.17591210e-02	6.81629715e-01	3.65287312e-01	3.16342403e-01	2.44724543e-02	-3.40814858e-02	7.67763522e-04	7.28770452e-21	7.67763522e-04	-7.67763522e-04
3886            	1.53463019e-02	-2.64078211e-02	4.17541230e-02	6.81619441e-01	3.65298873e-01	3.16320568e-01	2.44891522e-02	-3.40809720e-02	7.67315097e-04	7.28823892e-21	7.67315097e-04	-7.67315097e-04
3887            	1.53373579e-02	-2.64117665e-02	4.17491244e-02	6.81608909e-01	3.65310309e-01	3.16298600e-01	2.45058542e-02	-3.40804454e-02	7.66867893e-04	7.28875673e-21	7.66867893e-04	-7.66867893e-04
3888            	1.53284215e-02	-2.64156927e-02	4.17441142e-02	6.81598069e-01	3.65321620e-01	3.16276449e-01	2.45225858e-02	-3.40799035e-02	7.66421074e-04	7.28925960e-21	7.66421074e-04	-7.66421074e-04
3889            	1.53194792e-02	-2.64196039e-02	4.17390832e-02	6.81586871e-01	3.65332799e-01	3.16254072e-01	2.45393638e-02	-3.40793435e-02	7.65973961e-04	7.28974861e-21	7.65973961e-04	-7.65973961e-04
3890            	1.53105222e-02	-2.64235024e-02	4.17340245e-02	6.81575269e-01	3.65343831e-01	3.16231438e-01	2.45561963e-02	-3.40787635e-02	7.65526109e-04	7.29022409e-21	7.65526109e-04	-7.65526109e-04
3891            	1.53015503e-02	-2.64273879e-02	4.17289382e-02	6.81563262e-01	3.65354705e-01	3.16208557e-01	2.45730742e-02	-3.40781631e-02	7.65077515e-04	7.29068513e-21	7.65077515e-04	-7.65077515e-04
3892            	1.52925773e-02	-2.64312578e-02	4.17238350e-02	6.81550928e-01	3.65365428e-01	3.16185500e-01	2.45899636e-02	-3.40775464e-02	7.64628863e-04	7.29112938e-21	7.64628863e-04	-7.64628863e-04
3893            	1.52835740e-02	-2.64351138e-02	4.17186879e-02	6.81538017e-01	3.65375943e-01	3.16162074e-01	2.46069347e-02	-3.40769008e-02	7.64178702e-04	7.29155897e-21	7.64178702e-04	-7.64178702e-04
3894            	1.52745278e-02	-2.64389575e-02	4.17134853e-02	6.81524428e-01	3.65386230e-01	3.16138198e-01	2.46240162e-02	-3.40762214e-02	7.63726388e-04	7.29197434e-21	7.63726388e-04	-7.63726388e-04
3895            	1.52654373e-02	-2.64427894e-02	4.17082267e-02	6.81510161e-01	3.65396290e-01	3.16113871e-01	2.46412094e-02	-3.40755081e-02	7.63271867e-04	7.29237486e-21	7.63271867e-04	-7.63271867e-04
3896            	1.52563112e-02	-2.64466092e-02	4.17029204e-02	6.81495295e-01	3.65406141e-01	3.16089154e-01	2.46584934e-02	-3.40747648e-02	7.62815561e-04	7.29275897e-21	7.62815561e-04	-7.62815561e-04
3897            	1.52471621e-02	-2.64504161e-02	4.16975782e-02	6.81479943e-01	3.65415808e-01	3.16064135e-01	2.46758365e-02	-3.40739972e-02	7.62358105e-04	7.29312452e-21	7.62358105e-04	-7.62358105e-04
3898            	1.52380013e-02	-2.64542096e-02	4.16922109e-02	6.81464205e-01	3.65425313e-01	3.16038893e-01	2.46932099e-02	-3.40732103e-02	7.61900067e-04	7.29346929e-21	7.61900067e-04	-7.61900067e-04
3899            	1.52288347e-02	-2.64579896e-02	4.16868243e-02	6.81448139e-01	3.65434667e-01	3.16013472e-01	2.47105975e-02	-3.40724069e-02	7.61441734e-04	7.29379150e-21	7.61441734e-04	-7.61441734e-04
3900            	1.52196606e-02	-2.64617569e-02	4.16814174e-02	6.81431743e-01	3.65443871e-01	3.15987872e-01	2.47279996e-02	-3.40715872e-02	7.60983028e-04	7.29409006e-21	7.60983028e-04	-7.60983028e-04
3901            	1.52104705e-02	-2.64655131e-02	4.16759836e-02	6.81414968e-01	3.65452916e-01	3.15962052e-01	2.47454319e-02	-3.40707484e-02	7.60523525e-04	7.29436462e-21	7.60523525e-04	-7.60523525e-04
3902            	1.52012519e-02	-2.64692606e-02	4.16705125e-02	6.81397731e-01	3.65461784e-01	3.15935947e-01	2.47629186e-02	-3.40698865e-02	7.60062597e-04	7.29461538e-21	7.60062597e-04	-7.60062597e-04
3903            	1.51919913e-02	-2.64730016e-02	4.16649930e-02	6.81379946e-01	3.65470458e-01	3.15909488e-01	2.47804852e-02	-3.40689973e-02	7.59599567e-04	7.29484282e-21	7.59599567e-04	-7.59599567e-04
3904            	1.51826769e-02	-2.64767387e-02	4.16594156e-02	6.81361543e-01	3.65478924e-01	3.15882619e-01	2.47981523e-02	-3.40680772e-02	7.59133844e-04	7.29504731e-21	7.59133844e-04	-7.59133844e-04
3905            	1.51733001e-02	-2.64804738e-02	4.16537739e-02	6.81342477e-01	3.65487171e-01	3.15855306e-01	2.48159323e-02	-3.40671238e-02	7.58665004e-04	7.29522893e-21	7.58665004e-04	-7.58665004e-04
3906            	1.51638559e-02	-2.64842085e-02	4.16480644e-02	6.81322730e-01	3.65495194e-01	3.15827536e-01	2.48338290e-02	-3.40661365e-02	7.58192797e-04	7.29538723e-21	7.58192797e-04	-7.58192797e-04
3907            	1.51543420e-02	-2.64879442e-02	4.16422862e-02	6.81302304e-01	3.65502992e-01	3.15799312e-01	2.48518404e-02	-3.40651152e-02	7.57717099e-04	7.29552122e-21	7.57717099e-04	-7.57717099e-04
3908            	1.51447564e-02	-2.64916823e-02	4.16364387e-02	6.81281210e-01	3.65510567e-01	3.15770643e-01	2.48699625e-02	-3.40640605e-02	7.57237820e-04	7.29562942e-21	7.57237820e-04	-7.57237820e-04
3909            	1.51350964e-02	-2.64954244e-02	4.16305208e-02	6.81259452e-01	3.65517919e-01	3.15741532e-01	2.48881935e-02	-3.40629726e-02	7.56754818e-04	7.29571002e-21	7.56754818e-04	-7.56754818e-04
3910            	1.51253564e-02	-2.64991727e-02	4.16245291e-02	6.81237018e-01	3.65525045e-01	3.15711972e-01	2.49065366e-02	-3.40618509e-02	7.56267821e-04	7.29576099e-21	7.56267821e-04	-7.56267821e-04
3911            	1.51155276e-02	-2.65029300e-02	4.16184576e-02	6.81213877e-01	3.65531940e-01	3.15681937e-01	2.49250016e-02	-3.40606938e-02	7.55776382e-04	7.29578022e-21	7.55776382e-04	-7.55776382e-04
3912            	1.51055972e-02	-2.65067002e-02	4.16122974e-02	6.81189975e-01	3.65538593e-01	3.15651383e-01	2.49436050e-02	-3.40594988e-02	7.55279859e-04	7.29576551e-21	7.55279859e-04	-7.55279859e-04
3913            	1.50955481e-02	-2.65104880e-02	4.16060361e-02	6.81165241e-01	3.65544990e-01	3.15620251e-01	2.49623692e-02	-3.40582620e-02	7.54777407e-04	7.29571460e-21	7.54777407e-04	-7.54777407e-04
3914            	1.50852992e-02	-2.65143089e-02	4.15996081e-02	6.81139171e-01	3.65551083e-01	3.15588088e-01	2.49814974e-02	-3.40569585e-02	7.54264959e-04	7.29559699e-21	7.54264959e-04	-7.54264959e-04
3915            	1.50749318e-02	-2.65181473e-02	4.15930791e-02	6.81112264e-01	3.65556893e-01	3.15555370e-01	2.50007615e-02	-3.40556132e-02	7.53746591e-04	7.29544435e-21	7.53746591e-04	-7.53746591e-04
3916            	1.50644129e-02	-2.65220135e-02	4.15864265e-02	6.81084400e-01	3.65562399e-01	3.15522001e-01	2.50201988e-02	-3.40542200e-02	7.53220646e-04	7.29525207e-21	7.53220646e-04	-7.53220646e-04
3917            	1.50536874e-02	-2.65259251e-02	4.15796124e-02	6.81055375e-01	3.65567567e-01	3.15487808e-01	2.50398791e-02	-3.40527687e-02	7.52684369e-04	7.29501479e-21	7.52684369e-04	-7.52684369e-04
3918            	1.50426849e-02	-2.65299033e-02	4.15725883e-02	6.81024916e-01	3.65572354e-01	3.15452562e-01	2.50598959e-02	-3.40512458e-02	7.52134246e-04	7.29472566e-21	7.52134246e-04	-7.52134246e-04
3919            	1.50311571e-02	-2.65340308e-02	4.15651879e-02	6.80992188e-01	3.65576695e-01	3.15415492e-01	2.50806016e-02	-3.40496094e-02	7.51557855e-04	7.29441710e-21	7.51557855e-04	-7.51557855e-04
3920            	1.50192300e-02	-2.65382579e-02	4.15574879e-02	6.80957458e-01	3.65580516e-01	3.15376942e-01	2.51017866e-02	-3.40478729e-02	7.50961499e-04	7.29402705e-21	7.50961499e-04	-7.50961499e-04
3921            	1.50067791e-02	-2.65426061e-02	4.15493852e-02	6.80919913e-01	3.65583697e-01	3.15336216e-01	2.51237406e-02	-3.40459956e-02	7.50338953e-04	7.29350004e-21	7.50338953e-04	-7.50338953e-04
3922            	1.49938181e-02	-2.65470861e-02	4.15409041e-02	6.80879902e-01	3.65586268e-01	3.15293634e-01	2.51463172e-02	-3.40439951e-02	7.49690904e-04	7.29287885e-21	7.49690904e-04	-7.49690904e-04
3923            	1.49802999e-02	-2.65517117e-02	4.15320115e-02	6.80837232e-01	3.65588206e-01	3.15249026e-01	2.51695896e-02	-3.40418616e-02	7.49014994e-04	7.29215733e-21	7.49014994e-04	-7.49014994e-04
3924            	1.49662275e-02	-2.65564813e-02	4.15227088e-02	6.80791900e-01	3.65589521e-01	3.15202379e-01	2.51935712e-02	-3.40395950e-02	7.48311376e-04	7.29133625e-21	7.48311376e-04	-7.48311376e-04
3925            	1.49516865e-02	-2.65613678e-02	4.15130543e-02	6.80744221e-01	3.65590282e-01	3.15153939e-01	2.52181717e-02	-3.40372111e-02	7.47584324e-04	7.29042479e-21	7.47584324e-04	-7.47584324e-04
3926            	1.49368283e-02	-2.65663248e-02	4.15031531e-02	6.80694778e-01	3.65590600e-01	3.15104178e-01	2.52432107e-02	-3.40347389e-02	7.46841413e-04	7.28943837e-21	7.46841413e-04	-7.46841413e-04
3927            	1.49217963e-02	-2.65713095e-02	4.14931058e-02	6.80644153e-01	3.65590579e-01	3.15053575e-01	2.52685021e-02	-3.40322077e-02	7.46089817e-04	7.28839076e-21	7.46089817e-04	-7.46089817e-04
3928            	1.49066584e-02	-2.65763039e-02	4.14829623e-02	6.80592661e-01	3.65590273e-01	3.15002389e-01	2.52939420e-02	-3.40296331e-02	7.45332921e-04	7.28728733e-21	7.45332921e-04	-7.45332921e-04
3929            	1.48913879e-02	-2.65813191e-02	4.14727070e-02	6.80540261e-01	3.65589670e-01	3.14950591e-01	2.53195398e-02	-3.40270131e-02	7.44569393e-04	7.28612338e-21	7.44569393e-04	-7.44569393e-04
3930            	1.48761581e-02	-2.65863212e-02	4.14624793e-02	6.80488005e-01	3.65588839e-01	3.14899166e-01	2.53448366e-02	-3.40244003e-02	7.43807904e-04	7.28489799e-21	7.43807904e-04	-7.43807904e-04
3931            	1.48606013e-02	-2.65914105e-02	4.14520118e-02	6.80434223e-01	3.65587600e-01	3.14846623e-01	2.53704888e-02	-3.40217111e-02	7.43030066e-04	7.28359310e-21	7.43030066e-04	-7.43030066e-04
